0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBtr0088316,151.932055659676,-0.110567003623192,0.130234421854154,-0.848984485430535,0.395889925298137,0.506802601371029
FBtr0308601,6.45768960084179,1.00745883830535,0.539690447606084,1.86673461198759,0.0619386577337375,0.106128937985961
FBtr0345060,0.792385017829352,-0.619760705941214,1.58164205859584,-0.391846374198868,0.69517172784303,0.781841935602906
FBtr0078076,19.8785666748116,0.780335428826198,0.266545926316097,2.92758339852022,0.0034160743081692,0.0076359919771345
FBtr0084767,9.38144981748874,-0.776635695981816,0.330577573688075,-2.34932965148638,0.0188072477043661,0.0366365883786072
FBtr0085360,265.953374855655,0.131801393964597,0.0660639976117419,1.99505628979938,0.0460367409166543,0.0816935206744785
FBtr0078078,717.453106447275,-0.10490008913116,0.0513124061709379,-2.04434165066641,0.0409198072777798,0.0735915123293502
FBtr0304718,114.238241274651,0.0056872280100321,0.0954837768171072,0.0595622439707812,0.952504289900214,0.965542852798544
FBtr0078080,3357.60071542039,0.132267403216329,0.0309218211346815,4.27747779279338,1.89022808119807e-05,5.66759689678947e-05
FBtr0085361,1.36827613999306,0.475455404881155,0.895785257286175,0.530769401498714,0.595578586265427,0.698002323668827
FBtr0085362,0.986073690060924,2.08151229300088,1.27709075670788,1.62988595921457,0.103125601701849,0.165483237171476
FBtr0085363,2.83227567745038,4.23594831035403,1.00752975620074,4.20429102394673,2.619017838253e-05,7.72657612948646e-05
FBtr0084775,4327.39401087204,-0.0391158481136828,0.0481922634723274,-0.811662397557724,0.416985376461015,0.527690412641661
FBtr0301277,1104.28562127482,-0.277035545984311,0.0451487149381926,-6.13606713643046,8.45894205312515e-10,3.5666960376743e-09
FBtr0301670,9.33970176812631,0.601260331032748,0.384356207892672,1.56433099995784,0.117739855614163,0.185309990306463
FBtr0084803,0.478518645594134,-0.548042946373883,1.72922082498841,-0.316930572691638,0.751296283284098,0.82859246142312
FBtr0084808,1298.43401560014,-0.310216226753745,0.0574902389087637,-5.39598082460666,6.81502251755558e-08,2.53188516804506e-07
FBtr0084809,9.54764410410373,0.0878400608327864,0.348455951113907,0.252083686767262,0.800976378954389,0.868128346961192
FBtr0084810,2.23282581337103,1.58452802446303,1.28623330501926,1.23191338482664,0.217981440946753,0.312075983792554
FBtr0339259,0.556519107464868,0.848820548182612,1.48824110851047,0.570351499719133,0.568439317776995,0.673668481348688
FBtr0084813,16350.5796570853,0.0119126480434611,0.0220077796536394,0.541292589754327,0.588305927279239,0.691410119079938
FBtr0084814,2818.20498435448,0.158052918966674,0.0307294415543905,5.14337101398096,2.69851951095621e-07,9.53342736057323e-07
FBtr0084815,187.122299210146,-0.307993627284498,0.108876795992019,-2.82882706529198,0.0046718936483452,0.0102054782269222
FBtr0084816,459.638420455754,-0.213730305073169,0.0556927207445019,-3.83767038521401,0.0001242070494862,0.0003396587731399
FBtr0080784,1.40402307475244,0.204599201596123,1.39174469237642,0.147009148097966,0.883124799638069,0.925538486225981
FBtr0080753,0.0,,,,,
FBtr0088423,986.744506901215,-0.0588619441327392,0.0456297572053391,-1.28999029882745,0.19705402641128,0.286131642463521
FBtr0085365,6172.36924619682,0.793675042673841,0.0479020291728103,16.5687144444465,1.1730694846603801e-61,2.1890341107652302e-60
FBtr0085416,1327.60239400924,-0.376720376084298,0.0329081223195222,-11.4476411758326,2.4163136693723597e-30,2.36101014959431e-29
FBtr0084812,233.875329722472,-0.0809542058413108,0.0686022768672167,-1.18005129768509,0.237979813092543,0.33524906811291
FBtr0085366,1873.27775577605,-0.232464309547233,0.0368714613488957,-6.30472189175097,2.88711831963643e-10,1.2555587693864601e-09
FBtr0085370,581.011390160404,-0.422702324783756,0.0569178774063636,-7.42653001210647,1.11483610320072e-13,5.84940443430002e-13
FBtr0084821,0.488374491694999,3.17938643534941,2.19418434410443,1.44900607093115,0.147335887182748,0.224457970867825
FBtr0085371,3811.53662565682,0.133823554846586,0.0243329989014721,5.49967373065926,3.80494648736913e-08,1.43612038328201e-07
FBtr0085414,941.432580988875,-0.36274472660471,0.0426042629762704,-8.51428240424557,1.67625059718684e-17,1.06384685697001e-16
FBtr0085411,368.946426688926,-0.463560153144223,0.0577105369668696,-8.03250459115193,9.55026624269802e-16,5.625961092669999e-15
FBtr0088283,372.25197175998,0.448333989968196,0.0626953151561228,7.15099667099148,8.61500800802402e-13,4.31514350633836e-12
FBtr0078089,267.122972209429,-0.142089576895118,0.0631461184898754,-2.25017119489142,0.0244380800703603,0.0463991782693356
