,0,1,2,3
5266,FBtr0347403,FBtr0070677,FBtr0080394,FBtr0113052
5267,FBtr0087125,FBtr0071671,FBtr0073763,FBtr0310323
5268,FBtr0345240,FBtr0075354,FBtr0083526,FBtr0078382
5269,FBtr0306717,FBtr0076834,FBtr0308298,FBtr0081947
5270,FBtr0085673,FBtr0075227,FBtr0085994,FBtr0076597
5271,FBtr0080286,FBtr0110781,FBtr0075331,FBtr0273383
5272,FBtr0072943,FBtr0076030,FBtr0347390,FBtr0075975
5273,FBtr0070026,FBtr0087207,FBtr0077358,FBtr0080120
5274,FBtr0077362,FBtr0072305,FBtr0300128,FBtr0085092
5275,FBtr0082600,FBtr0336984,FBtr0083580,FBtr0076748
5276,FBtr0083772,FBtr0088073,FBtr0074431,FBtr0086169
5277,FBtr0085760,FBtr0085270,FBtr0073766,FBtr0332945
5278,FBtr0087927,FBtr0344425,FBtr0452090,FBtr0081095
5279,FBtr0347587,FBtr0081409,FBtr0078754,FBtr0082364
5280,FBtr0300063,FBtr0306559,FBtr0072308,FBtr0089581
5281,FBtr0304829,FBtr0070657,FBtr0305129,FBtr0299905
5282,FBtr0111044,FBtr0113563,FBtr0087350,FBtr0087641
5283,FBtr0081949,FBtr0079503,FBtr0077628,FBtr0080409
5284,FBtr0074879,FBtr0070416,FBtr0072095,FBtr0083172
5285,FBtr0084767,FBtr0344424,FBtr0070259,FBtr0082121
5286,FBtr0091474,FBtr0071038,FBtr0273414,FBtr0084632
5287,FBtr0086585,FBtr0077459,FBtr0087387,FBtr0346030
5288,FBtr0081645,FBtr0087940,FBtr0343791,FBtr0087198
5289,FBtr0080515,FBtr0074813,FBtr0340439,FBtr0303918
5290,FBtr0081284,FBtr0085628,FBtr0070543,FBtr0091698
5291,FBtr0086071,FBtr0070163,FBtr0299938,FBtr0301052
5292,FBtr0300057,FBtr0072239,FBtr0083128,FBtr0070234
5293,FBtr0087354,FBtr0080038,FBtr0072169,FBtr0072524
5294,FBtr0073440,FBtr0075556,FBtr0342909,FBtr0307183
5295,FBtr0331700,FBtr0087449,FBtr0077260,FBtr0070387
5296,FBtr0479710,FBtr0273361,FBtr0082978,FBtr0302446
5297,FBtr0332776,FBtr0310488,FBtr0084892,FBtr0112740
5298,FBtr0072712,FBtr0073037,FBtr0290135,FBtr0079419
5299,FBtr0344058,FBtr0113195,FBtr0087852,FBtr0072179
5300,FBtr0085859,FBtr0071920,FBtr0081109,FBtr0077987
5301,FBtr0076655,FBtr0302941,FBtr0079231,FBtr0089056
5302,FBtr0347316,FBtr0072371,FBtr0080285,FBtr0074084
5303,FBtr0100639,FBtr0073436,FBtr0073709,FBtr0070485
5304,FBtr0299965,FBtr0309306,FBtr0079898,FBtr0345473
5305,FBtr0346822,FBtr0071188,FBtr0089503,FBtr0074232
5306,FBtr0079721,FBtr0301090,FBtr0113048,FBtr0072163
5307,FBtr0086833,FBtr0088072,FBtr0076240,FBtr0301255
5308,FBtr0077044,FBtr0300230,FBtr0085037,FBtr0087806
5309,FBtr0087855,FBtr0331303,FBtr0070171,FBtr0086472
5310,FBtr0073961,FBtr0334135,FBtr0075754,FBtr0070568
5311,FBtr0080511,FBtr0072142,FBtr0306733,FBtr0081838
5312,FBtr0087813,FBtr0089268,FBtr0302203,FBtr0072061
5313,FBtr0076031,FBtr0074639,FBtr0112688,FBtr0309753
5314,FBtr0307523,FBtr0080264,FBtr0083624,FBtr0088010
5315,FBtr0086531,FBtr0079905,FBtr0344430,FBtr0080979
5316,FBtr0071996,FBtr0305129,FBtr0079069,FBtr0081289
5317,FBtr0075886,FBtr0301275,FBtr0089949,FBtr0100832
5318,FBtr0074974,FBtr0301265,FBtr0087405,FBtr0084302
5319,FBtr0074972,FBtr0070052,FBtr0075328,FBtr0082114
5320,FBtr0082286,FBtr0073165,FBtr0086034,FBtr0309774
5321,FBtr0078684,FBtr0084816,FBtr0300914,FBtr0100831
5322,FBtr0081049,FBtr0074847,FBtr0074928,FBtr0079192
5323,FBtr0080395,FBtr0091914,FBtr0075641,FBtr0074813
5324,FBtr0340518,FBtr0091906,FBtr0113586,FBtr0083751
5325,FBtr0085450,FBtr0084452,FBtr0299806,FBtr0077735
5326,FBtr0346835,FBtr0091693,FBtr0079405,FBtr0072586
5327,FBtr0076473,FBtr0076851,FBtr0073211,FBtr0347084
5328,FBtr0074940,FBtr0082644,FBtr0091823,FBtr0080259
5329,FBtr0300743,FBtr0082297,FBtr0080381,FBtr0085815
5330,FBtr0342701,FBtr0076613,FBtr0082967,FBtr0114521
5331,FBtr0079870,FBtr0078117,FBtr0075332,FBtr0113600
5332,FBtr0082390,FBtr0082641,FBtr0071512,FBtr0087170
5333,FBtr0114512,FBtr0309817,FBtr0073531,FBtr0339353
5334,FBtr0346201,FBtr0083594,FBtr0079424,FBtr0075778
5335,FBtr0079993,FBtr0344458,FBtr0079389,FBtr0074767
5336,FBtr0340117,FBtr0085286,FBtr0074125,FBtr0073899
5337,FBtr0332627,FBtr0073124,FBtr0347403,FBtr0091719
5338,FBtr0071840,FBtr0085131,FBtr0085746,FBtr0076239
5339,FBtr0074558,FBtr0083369,FBtr0072547,FBtr0088000
5340,FBtr0080307,FBtr0078908,FBtr0089913,FBtr0110961
5341,FBtr0084900,FBtr0091823,FBtr0100641,FBtr0072890
5342,FBtr0079730,FBtr0336970,FBtr0081576,FBtr0305318
5343,FBtr0301105,FBtr0091814,FBtr0346900,FBtr0071701
5344,FBtr0480002,FBtr0085713,FBtr0112387,FBtr0072776
5345,FBtr0076649,FBtr0100063,FBtr0082641,FBtr0473581
5346,FBtr0305261,FBtr0273219,FBtr0113169,FBtr0114304
5347,FBtr0076880,FBtr0302284,FBtr0072587,FBtr0110804
5348,FBtr0075517,FBtr0082967,FBtr0077765,FBtr0347209
5349,FBtr0086525,FBtr0085769,FBtr0082130,FBtr0091746
5350,FBtr0080091,FBtr0300051,FBtr0070236,FBtr0078787
5351,FBtr0084836,FBtr0079288,FBtr0080038,FBtr0082290
5352,FBtr0473405,FBtr0075825,FBtr0072962,FBtr0079962
5353,FBtr0083552,FBtr0076701,FBtr0074653,FBtr0089793
5354,FBtr0080643,FBtr0075217,FBtr0072072,FBtr0082664
5355,FBtr0083524,FBtr0112688,FBtr0087343,FBtr0085278
5356,FBtr0088726,FBtr0086231,FBtr0079905,FBtr0082291
5357,FBtr0300350,FBtr0345699,FBtr0088739,FBtr0084292
5358,FBtr0081216,FBtr0087204,FBtr0082085,FBtr0077966
5359,FBtr0074865,FBtr0089082,FBtr0088221,FBtr0083272
5360,FBtr0290086,FBtr0078872,FBtr0084491,FBtr0089410
5361,FBtr0344329,FBtr0345380,FBtr0085067,FBtr0080429
5362,FBtr0113582,FBtr0344659,FBtr0080061,FBtr0078450
5363,FBtr0070297,FBtr0087824,FBtr0091814,FBtr0072832
5364,FBtr0086709,FBtr0309774,FBtr0077460,FBtr0100019
5365,FBtr0081362,FBtr0300358,FBtr0078144,FBtr0075034
5366,FBtr0340487,FBtr0088873,FBtr0079443,FBtr0077562
5367,FBtr0082098,FBtr0084929,FBtr0081903,FBtr0331382
5368,FBtr0299632,FBtr0339196,FBtr0070507,FBtr0078739
5369,FBtr0084901,FBtr0081908,FBtr0086787,FBtr0070893
5370,FBtr0074837,FBtr0290002,FBtr0082848,FBtr0083707
5371,FBtr0347085,FBtr0075329,FBtr0088963,FBtr0081502
5372,FBtr0076414,FBtr0070106,FBtr0305055,FBtr0084051
5373,FBtr0087858,FBtr0079231,FBtr0071671,FBtr0086899
5374,FBtr0339084,FBtr0087350,FBtr0077074,FBtr0333104
5375,FBtr0080060,FBtr0083143,FBtr0085651,FBtr0072978
5376,FBtr0081387,FBtr0344044,FBtr0083256,FBtr0330686
5377,FBtr0086660,FBtr0076388,FBtr0078222,FBtr0089115
5378,FBtr0080037,FBtr0342701,FBtr0074330,FBtr0076602
5379,FBtr0077588,FBtr0089873,FBtr0076687,FBtr0344909
5380,FBtr0075033,FBtr0079600,FBtr0082319,FBtr0081759
5381,FBtr0345774,FBtr0344059,FBtr0345328,FBtr0074925
5382,FBtr0078389,FBtr0071619,FBtr0452124,FBtr0079911
5383,FBtr0070416,FBtr0336985,FBtr0082819,FBtr0079222
5384,FBtr0082817,FBtr0089604,FBtr0085815,FBtr0306833
5385,FBtr0304613,FBtr0343792,FBtr0085116,FBtr0343746
5386,FBtr0071185,FBtr0082105,FBtr0079809,FBtr0308811
5387,FBtr0077066,FBtr0078819,FBtr0345401,FBtr0112456
5388,FBtr0078769,FBtr0342994,FBtr0073737,FBtr0074783
5389,FBtr0087144,FBtr0290260,FBtr0087522,FBtr0300287
5390,FBtr0079082,FBtr0073984,FBtr0087828,FBtr0083558
5391,FBtr0079685,FBtr0335191,FBtr0473577,FBtr0081387
5392,FBtr0083143,FBtr0086834,FBtr0082747,FBtr0113569
5393,FBtr0081562,FBtr0346009,FBtr0333234,FBtr0070828
5394,FBtr0347183,FBtr0081004,FBtr0073027,FBtr0070702
5395,FBtr0071534,FBtr0075624,FBtr0077409,FBtr0073083
5396,FBtr0345235,FBtr0082013,FBtr0088072,FBtr0071235
5397,FBtr0333769,FBtr0075596,FBtr0305358,FBtr0071533
5398,FBtr0301255,FBtr0077675,FBtr0071459,FBtr0073111
5399,FBtr0078116,FBtr0076405,FBtr0084748,FBtr0088117
5400,FBtr0087871,FBtr0083134,FBtr0071826,FBtr0072564
5401,FBtr0078462,FBtr0073448,FBtr0344424,FBtr0301302
5402,FBtr0111041,FBtr0343631,FBtr0082742,FBtr0070040
5403,FBtr0087366,FBtr0070071,FBtr0344425,FBtr0089023
5404,FBtr0087244,FBtr0072547,FBtr0347472,FBtr0071019
5405,FBtr0074098,FBtr0076530,FBtr0073675,FBtr0071617
5406,FBtr0087577,FBtr0075951,FBtr0091626,FBtr0078116
5407,FBtr0309762,FBtr0083003,FBtr0091627,FBtr0085385
5408,FBtr0085385,FBtr0079425,FBtr0077250,FBtr0113602
5409,FBtr0076878,FBtr0113560,FBtr0415455,FBtr0072058
5410,FBtr0078276,FBtr0087471,FBtr0334623,FBtr0301037
5411,FBtr0075310,FBtr0073851,FBtr0302386,FBtr0086733
5412,FBtr0070396,FBtr0346431,FBtr0091680,FBtr0301253
5413,FBtr0303819,FBtr0075144,FBtr0083700,FBtr0073683
5414,FBtr0344932,FBtr0079662,FBtr0074311,FBtr0087320
5415,FBtr0074753,FBtr0070293,FBtr0071497,FBtr0087998
5416,FBtr0072209,FBtr0079924,FBtr0082458,FBtr0084359
5417,FBtr0344933,FBtr0078534,FBtr0079094,FBtr0071099
5418,FBtr0076304,FBtr0091788,FBtr0344623,FBtr0075365
5419,FBtr0346761,FBtr0088771,FBtr0087608,FBtr0085574
5420,FBtr0305318,FBtr0072095,FBtr0080490,FBtr0078127
5421,FBtr0079641,FBtr0075379,FBtr0083222,FBtr0083452
5422,FBtr0080305,FBtr0079373,FBtr0080889,FBtr0075559
5423,FBtr0301302,FBtr0076597,FBtr0084121,FBtr0301213
5424,FBtr0309786,FBtr0273391,FBtr0290073,FBtr0078389
5425,FBtr0113052,FBtr0088077,FBtr0344699,FBtr0343840
5426,FBtr0343746,FBtr0079673,FBtr0113578,FBtr0081728
5427,FBtr0301626,FBtr0303485,FBtr0342901,FBtr0086512
5428,FBtr0082703,FBtr0085629,FBtr0071911,FBtr0087738
5429,FBtr0072128,FBtr0331419,FBtr0306063,FBtr0081606
5430,FBtr0072815,FBtr0077330,FBtr0300287,FBtr0086003
5431,FBtr0112444,FBtr0085941,FBtr0078819,FBtr0080982
5432,FBtr0082186,FBtr0084316,FBtr0077689,FBtr0087500
5433,FBtr0302338,FBtr0346353,FBtr0074686,FBtr0079182
5434,FBtr0077374,FBtr0072625,FBtr0112483,FBtr0074388
5435,FBtr0083561,FBtr0303834,FBtr0070509,FBtr0080937
5436,FBtr0081121,FBtr0076414,FBtr0080868,FBtr0331577
5437,FBtr0088182,FBtr0333234,FBtr0071166,FBtr0074384
5438,FBtr0079363,FBtr0087596,FBtr0086759,FBtr0475226
5439,FBtr0073846,FBtr0073112,FBtr0085964,FBtr0083815
5440,FBtr0114333,FBtr0112393,FBtr0308942,FBtr0076513
5441,FBtr0077442,FBtr0076720,FBtr0088883,FBtr0084029
5442,FBtr0309027,FBtr0070497,FBtr0074288,FBtr0088548
5443,FBtr0075559,FBtr0082028,FBtr0073978,FBtr0076218
5444,FBtr0083831,FBtr0082668,FBtr0071264,FBtr0075645
5445,FBtr0100678,FBtr0085550,FBtr0072343,FBtr0344931
5446,FBtr0085771,FBtr0081110,FBtr0074894,FBtr0075536
5447,FBtr0088998,FBtr0085897,FBtr0073966,FBtr0088024
5448,FBtr0299942,FBtr0084866,FBtr0074751,FBtr0087774
5449,FBtr0088600,FBtr0072507,FBtr0074841,FBtr0335512
5450,FBtr0070828,FBtr0076519,FBtr0089367,FBtr0079683
5451,FBtr0082174,FBtr0083094,FBtr0300173,FBtr0306064
5452,FBtr0086283,FBtr0088127,FBtr0332770,FBtr0071015
5453,FBtr0084546,FBtr0088652,FBtr0347107,FBtr0076355
5454,FBtr0083821,FBtr0089500,FBtr0070824,FBtr0086536
5455,FBtr0086836,FBtr0077526,FBtr0086886,FBtr0074240
5456,FBtr0335512,FBtr0332604,FBtr0111169,FBtr0086073
5457,FBtr0301624,FBtr0112506,FBtr0087865,FBtr0076080
5458,FBtr0074712,FBtr0112530,FBtr0346431,FBtr0084467
5459,FBtr0346896,FBtr0077082,FBtr0345775,FBtr0074847
5460,FBtr0083558,FBtr0309765,FBtr0088882,FBtr0344428
5461,FBtr0290242,FBtr0304878,FBtr0078842,FBtr0480002
5462,FBtr0071319,FBtr0113742,FBtr0084796,FBtr0113511
5463,FBtr0307018,FBtr0088215,FBtr0082260,FBtr0079817
5464,FBtr0304916,FBtr0081072,FBtr0074989,FBtr0080643
5465,FBtr0076455,FBtr0304713,FBtr0113592,FBtr0071900
5466,FBtr0078075,FBtr0091908,FBtr0100433,FBtr0080580
5467,FBtr0077592,FBtr0091896,FBtr0310481,FBtr0343754
5468,FBtr0082779,FBtr0091753,FBtr0074865,FBtr0078326
5469,FBtr0087939,FBtr0070283,FBtr0080427,FBtr0081233
5470,FBtr0078578,FBtr0346057,FBtr0083003,FBtr0347047
5471,FBtr0072405,FBtr0091902,FBtr0085266,FBtr0073075
5472,FBtr0074845,FBtr0091900,FBtr0074342,FBtr0076674
5473,FBtr0075659,FBtr0071602,FBtr0309524,FBtr0085048
5474,FBtr0113196,FBtr0091898,FBtr0080252,FBtr0089549
5475,FBtr0075536,FBtr0075867,FBtr0340132,FBtr0303111
5476,FBtr0071512,FBtr0300855,FBtr0086923,FBtr0072761
5477,FBtr0110837,FBtr0091894,FBtr0340608,FBtr0082470
5478,FBtr0084529,FBtr0078967,FBtr0084043,FBtr0086709
5479,FBtr0088684,FBtr0343929,FBtr0072697,FBtr0079299
5480,FBtr0072776,FBtr0346850,FBtr0079946,FBtr0070897
5481,FBtr0113687,FBtr0071420,FBtr0302204,FBtr0111232
5482,FBtr0070830,FBtr0084689,FBtr0087904,FBtr0346370
5483,FBtr0084359,FBtr0085122,FBtr0074349,FBtr0300625
5484,FBtr0073709,FBtr0091612,FBtr0074655,FBtr0078892
5485,FBtr0072761,FBtr0072916,FBtr0345246,FBtr0334776
5486,FBtr0073532,FBtr0081577,FBtr0332031,FBtr0070644
5487,FBtr0112413,FBtr0088953,FBtr0080536,FBtr0086225
5488,FBtr0072596,FBtr0091470,FBtr0077129,FBtr0071185
5489,FBtr0085868,FBtr0073574,FBtr0084938,FBtr0078774
5490,FBtr0309806,FBtr0070898,FBtr0076839,FBtr0070296
5491,FBtr0081280,FBtr0081881,FBtr0081289,FBtr0075231
5492,FBtr0071526,FBtr0080388,FBtr0113512,FBtr0085158
5493,FBtr0346827,FBtr0085070,FBtr0089428,FBtr0301481
5494,FBtr0346249,FBtr0071183,FBtr0082214,FBtr0070759
5495,FBtr0084302,FBtr0082876,FBtr0080566,FBtr0071672
5496,FBtr0300855,FBtr0075506,FBtr0084527,FBtr0087503
5497,FBtr0088006,FBtr0077454,FBtr0083173,FBtr0079092
5498,FBtr0081990,FBtr0076677,FBtr0071686,FBtr0088930
5499,FBtr0084972,FBtr0087351,FBtr0089687,FBtr0080294
5500,FBtr0347107,FBtr0333707,FBtr0075360,FBtr0082098
5501,FBtr0342994,FBtr0078009,FBtr0091865,FBtr0079531
5502,FBtr0078450,FBtr0075491,FBtr0084002,FBtr0334737
5503,FBtr0330729,FBtr0078511,FBtr0091610,FBtr0089192
5504,FBtr0072832,FBtr0074279,FBtr0305261,FBtr0085779
5505,FBtr0075034,FBtr0077666,FBtr0081783,FBtr0078706
5506,FBtr0083479,FBtr0081351,FBtr0343374,FBtr0302998
5507,FBtr0343304,FBtr0302589,FBtr0077654,FBtr0072680
5508,FBtr0308308,FBtr0076722,FBtr0086607,FBtr0088980
5509,FBtr0079891,FBtr0088981,FBtr0089125,FBtr0080019
5510,FBtr0345699,FBtr0076339,FBtr0070225,FBtr0075033
5511,FBtr0114355,FBtr0087774,FBtr0340503,FBtr0079707
5512,FBtr0082260,FBtr0081120,FBtr0079707,FBtr0078207
5513,FBtr0343374,FBtr0078186,FBtr0339702,FBtr0081546
5514,FBtr0113205,FBtr0083606,FBtr0084679,FBtr0330688
5515,FBtr0075075,FBtr0074439,FBtr0087610,FBtr0091931
5516,FBtr0078807,FBtr0084352,FBtr0088524,FBtr0081291
5517,FBtr0113508,FBtr0087742,FBtr0076458,FBtr0072312
5518,FBtr0301277,FBtr0343638,FBtr0302518,FBtr0086283
5519,FBtr0087170,FBtr0084938,FBtr0309784,FBtr0070007
5520,FBtr0302918,FBtr0089493,FBtr0088547,FBtr0075894
5521,FBtr0082304,FBtr0070259,FBtr0071039,FBtr0479837
5522,FBtr0088045,FBtr0076513,FBtr0070433,FBtr0079291
5523,FBtr0088671,FBtr0070861,FBtr0076161,FBtr0073966
5524,FBtr0342634,FBtr0076348,FBtr0309527,FBtr0074193
5525,FBtr0302273,FBtr0075365,FBtr0075274,FBtr0084711
5526,FBtr0081905,FBtr0078501,FBtr0075284,FBtr0079721
5527,FBtr0084851,FBtr0081475,FBtr0078008,FBtr0089944
5528,FBtr0082321,FBtr0077391,FBtr0084461,FBtr0078324
5529,FBtr0087098,FBtr0343107,FBtr0113573,FBtr0070439
5530,FBtr0074097,FBtr0080621,FBtr0085708,FBtr0071910
5531,FBtr0299957,FBtr0082664,FBtr0084215,FBtr0088685
5532,FBtr0077496,FBtr0343261,FBtr0074680,FBtr0084862
5533,FBtr0344059,FBtr0336803,FBtr0078028,FBtr0100495
5534,FBtr0082352,FBtr0074946,FBtr0334780,FBtr0074841
5535,FBtr0088337,FBtr0085194,FBtr0071616,FBtr0071371
5536,FBtr0080837,FBtr0300364,FBtr0088826,FBtr0081488
5537,FBtr0079306,FBtr0074785,FBtr0070756,FBtr0299994
5538,FBtr0345876,FBtr0071040,FBtr0072085,FBtr0089898
5539,FBtr0082150,FBtr0114364,FBtr0347085,FBtr0071686
5540,FBtr0070299,FBtr0301446,FBtr0085877,FBtr0078225
5541,FBtr0071826,FBtr0084487,FBtr0076457,FBtr0088954
5542,FBtr0084333,FBtr0091873,FBtr0073574,FBtr0300660
5543,FBtr0071909,FBtr0081375,FBtr0072564,FBtr0079875
5544,FBtr0301513,FBtr0072124,FBtr0074236,FBtr0081193
5545,FBtr0077768,FBtr0085896,FBtr0084488,FBtr0072712
5546,FBtr0340132,FBtr0088690,FBtr0087998,FBtr0088555
5547,FBtr0086259,FBtr0080033,FBtr0074494,FBtr0086531
5548,FBtr0340215,FBtr0072099,FBtr0303485,FBtr0309776
5549,FBtr0307184,FBtr0304109,FBtr0079098,FBtr0085269
5550,FBtr0075398,FBtr0070487,FBtr0083524,FBtr0080542
5551,FBtr0075279,FBtr0086766,FBtr0072791,FBtr0078100
5552,FBtr0071548,FBtr0308759,FBtr0100109,FBtr0309783
5553,FBtr0113221,FBtr0076621,FBtr0079429,FBtr0071996
5554,FBtr0076821,FBtr0309293,FBtr0336986,FBtr0073651
5555,FBtr0302729,FBtr0074446,FBtr0074114,FBtr0078578
5556,FBtr0070759,FBtr0347589,FBtr0079370,FBtr0346835
5557,FBtr0070269,FBtr0078023,FBtr0113221,FBtr0083654
5558,FBtr0304646,FBtr0087032,FBtr0073962,FBtr0084542
5559,FBtr0077987,FBtr0100319,FBtr0081787,FBtr0084902
5560,FBtr0302289,FBtr0113317,FBtr0074384,FBtr0084036
5561,FBtr0077662,FBtr0074273,FBtr0084528,FBtr0086660
5562,FBtr0076531,FBtr0088084,FBtr0347325,FBtr0088551
5563,FBtr0086885,FBtr0344062,FBtr0080214,FBtr0086923
5564,FBtr0344456,FBtr0086787,FBtr0073083,FBtr0076471
5565,FBtr0075757,FBtr0079902,FBtr0077369,FBtr0076458
5566,FBtr0304024,FBtr0112511,FBtr0087354,FBtr0084796
5567,FBtr0074304,FBtr0080761,FBtr0071015,FBtr0081878
5568,FBtr0086972,FBtr0113547,FBtr0113602,FBtr0084905
5569,FBtr0300705,FBtr0086969,FBtr0073037,FBtr0074895
5570,FBtr0076835,FBtr0336796,FBtr0113601,FBtr0080384
5571,FBtr0082846,FBtr0091835,FBtr0074736,FBtr0078335
5572,FBtr0332035,FBtr0303342,FBtr0113600,FBtr0088127
5573,FBtr0088594,FBtr0074948,FBtr0074691,FBtr0085673
5574,FBtr0084053,FBtr0083964,FBtr0113248,FBtr0100063
5575,FBtr0072314,FBtr0113336,FBtr0077044,FBtr0309027
5576,FBtr0082870,FBtr0074085,FBtr0077957,FBtr0303825
5577,FBtr0083729,FBtr0084604,FBtr0080892,FBtr0100677
5578,FBtr0074783,FBtr0289979,FBtr0073970,FBtr0331301
5579,FBtr0079909,FBtr0346370,FBtr0079503,FBtr0078452
5580,FBtr0084462,FBtr0091832,FBtr0078693,FBtr0085213
5581,FBtr0303215,FBtr0112629,FBtr0075286,FBtr0080967
5582,FBtr0306974,FBtr0091829,FBtr0072585,FBtr0301711
5583,FBtr0073675,FBtr0113584,FBtr0079648,FBtr0084073
5584,FBtr0081977,FBtr0086750,FBtr0306920,FBtr0100010
5585,FBtr0342693,FBtr0088919,FBtr0072991,FBtr0310497
5586,FBtr0077560,FBtr0340671,FBtr0074348,FBtr0113567
5587,FBtr0087469,FBtr0071314,FBtr0082180,FBtr0081749
5588,FBtr0300643,FBtr0345235,FBtr0081010,FBtr0077815
5589,FBtr0072586,FBtr0089313,FBtr0300685,FBtr0082562
5590,FBtr0084929,FBtr0083204,FBtr0072400,FBtr0302886
5591,FBtr0078430,FBtr0306064,FBtr0079431,FBtr0088084
5592,FBtr0087815,FBtr0071042,FBtr0070893,FBtr0073469
5593,FBtr0077949,FBtr0080853,FBtr0073503,FBtr0475194
5594,FBtr0100589,FBtr0072978,FBtr0452135,FBtr0087828
5595,FBtr0072234,FBtr0087526,FBtr0305496,FBtr0300947
5596,FBtr0085775,FBtr0083137,FBtr0081409,FBtr0081333
5597,FBtr0091779,FBtr0082681,FBtr0088765,FBtr0082514
5598,FBtr0112633,FBtr0309100,FBtr0076720,FBtr0308934
5599,FBtr0344931,FBtr0086143,FBtr0340501,FBtr0070225
5600,FBtr0077012,FBtr0089383,FBtr0073073,FBtr0300011
5601,FBtr0078252,FBtr0089217,FBtr0070820,FBtr0345775
5602,FBtr0071672,FBtr0087211,FBtr0075395,FBtr0088568
5603,FBtr0331959,FBtr0340593,FBtr0334737,FBtr0346828
5604,FBtr0084598,FBtr0079912,FBtr0289979,FBtr0078128
5605,FBtr0072060,FBtr0079016,FBtr0071131,FBtr0079673
5606,FBtr0071617,FBtr0085121,FBtr0077412,FBtr0345916
5607,FBtr0079299,FBtr0073073,FBtr0305117,FBtr0079489
5608,FBtr0088548,FBtr0081897,FBtr0113516,FBtr0273411
5609,FBtr0082439,FBtr0076259,FBtr0112557,FBtr0084463
5610,FBtr0083119,FBtr0305066,FBtr0073535,FBtr0072548
5611,FBtr0070342,FBtr0070597,FBtr0077832,FBtr0081384
5612,FBtr0300625,FBtr0082482,FBtr0347106,FBtr0077972
5613,FBtr0070689,FBtr0081880,FBtr0303402,FBtr0084172
5614,FBtr0076098,FBtr0072146,FBtr0290249,FBtr0086232
5615,FBtr0088630,FBtr0087334,FBtr0346907,FBtr0309846
5616,FBtr0083480,FBtr0091826,FBtr0078135,FBtr0084765
5617,FBtr0084847,FBtr0302894,FBtr0075160,FBtr0347310
5618,FBtr0080937,FBtr0088547,FBtr0113305,FBtr0078725
5619,FBtr0084834,FBtr0083888,FBtr0072638,FBtr0076456
5620,FBtr0088485,FBtr0087349,FBtr0073977,FBtr0074787
5621,FBtr0081787,FBtr0333629,FBtr0085712,FBtr0336803
5622,FBtr0299652,FBtr0072259,FBtr0345393,FBtr0083048
5623,FBtr0331167,FBtr0073980,FBtr0074129,FBtr0082351
5624,FBtr0073790,FBtr0078440,FBtr0078201,FBtr0100639
5625,FBtr0110944,FBtr0081892,FBtr0073124,FBtr0299705
5626,FBtr0113528,FBtr0345916,FBtr0083707,FBtr0343107
5627,FBtr0070366,FBtr0086882,FBtr0085122,FBtr0445184
5628,FBtr0081995,FBtr0114345,FBtr0088041,FBtr0445191
5629,FBtr0086111,FBtr0346229,FBtr0346329,FBtr0083113
5630,FBtr0085831,FBtr0300052,FBtr0084598,FBtr0080286
5631,FBtr0072027,FBtr0087739,FBtr0347571,FBtr0081375
5632,FBtr0076511,FBtr0075157,FBtr0071236,FBtr0080590
5633,FBtr0073518,FBtr0074915,FBtr0080621,FBtr0081367
5634,FBtr0086889,FBtr0075066,FBtr0077562,FBtr0083816
5635,FBtr0076538,FBtr0075046,FBtr0336853,FBtr0079288
5636,FBtr0072226,FBtr0113546,FBtr0082721,FBtr0075969
5637,FBtr0081947,FBtr0300130,FBtr0336814,FBtr0070479
5638,FBtr0079648,FBtr0087202,FBtr0078958,FBtr0078195
5639,FBtr0077959,FBtr0305048,FBtr0085307,FBtr0113303
5640,FBtr0082742,FBtr0087934,FBtr0086225,FBtr0071494
5641,FBtr0073469,FBtr0086718,FBtr0070441,FBtr0080061
5642,FBtr0344928,FBtr0299835,FBtr0343840,FBtr0344637
5643,FBtr0079032,FBtr0085342,FBtr0343304,FBtr0088982
5644,FBtr0085351,FBtr0084939,FBtr0091924,FBtr0077374
5645,FBtr0081187,FBtr0309763,FBtr0308811,FBtr0085946
5646,FBtr0080525,FBtr0346982,FBtr0273319,FBtr0072191
5647,FBtr0077657,FBtr0346899,FBtr0074475,FBtr0081500
5648,FBtr0075931,FBtr0088213,FBtr0077441,FBtr0083123
5649,FBtr0084755,FBtr0082130,FBtr0079419,FBtr0079334
5650,FBtr0078706,FBtr0070148,FBtr0083841,FBtr0074169
5651,FBtr0072400,FBtr0081098,FBtr0086188,FBtr0088742
5652,FBtr0072112,FBtr0085810,FBtr0086013,FBtr0078368
5653,FBtr0087399,FBtr0084815,FBtr0082998,FBtr0084756
5654,FBtr0076259,FBtr0343262,FBtr0100361,FBtr0070507
5655,FBtr0082511,FBtr0085664,FBtr0071548,FBtr0082323
5656,FBtr0082430,FBtr0089125,FBtr0080497,FBtr0081390
5657,FBtr0346892,FBtr0074622,FBtr0082511,FBtr0089204
5658,FBtr0074546,FBtr0079189,FBtr0087335,FBtr0344916
5659,FBtr0085523,FBtr0304129,FBtr0085983,FBtr0084852
5660,FBtr0076736,FBtr0089091,FBtr0112511,FBtr0475215
5661,FBtr0071820,FBtr0088657,FBtr0087688,FBtr0077959
5662,FBtr0080516,FBtr0075639,FBtr0076736,FBtr0071671
5663,FBtr0078824,FBtr0076279,FBtr0087641,FBtr0309273
5664,FBtr0088379,FBtr0082680,FBtr0076705,FBtr0086758
