transcript_id	gene_id
FBtr0071053	Dmel_CG1435
FBtr0071054	Dmel_CG1999
FBtr0071055	Dmel_CG15033
FBtr0071056	Dmel_CG32727
FBtr0071057	Dmel_CG9657
FBtr0071058	Dmel_CG11368
FBtr0071059	Dmel_CG32726
FBtr0071060	Dmel_CG15036
FBtr0071063	Dmel_CG15035
FBtr0071064	Dmel_CG15034
FBtr0071065	Dmel_CG1643
FBtr0071066	Dmel_CG1659
FBtr0071067	Dmel_CG11369
FBtr0071068	Dmel_CG11387
FBtr0071070	Dmel_CG12153
FBtr0071071	Dmel_CG12155
FBtr0071072	Dmel_CG12156
FBtr0071073	Dmel_CG12157
FBtr0071074	Dmel_CG12157
FBtr0071075	Dmel_CG12663
FBtr0071076	Dmel_CG12151
FBtr0071077	Dmel_CG32721
FBtr0071078	Dmel_CG15478
FBtr0071079	Dmel_CG12690
FBtr0071081	Dmel_CG12689
FBtr0071083	Dmel_CG32719
FBtr0071087	Dmel_CG15324
FBtr0071089	Dmel_CG1422
FBtr0071090	Dmel_CG1430
FBtr0071091	Dmel_CG1444
FBtr0071092	Dmel_CG1514
FBtr0071093	Dmel_CG1515
FBtr0071094	Dmel_CG1524
FBtr0071095	Dmel_CG1524
FBtr0071096	Dmel_CG1527
FBtr0071099	Dmel_CG15330
FBtr0071101	Dmel_CG32858
FBtr0071102	Dmel_CG32858
FBtr0071105	Dmel_CG1560
FBtr0071106	Dmel_CG1571
FBtr0071107	Dmel_CG2259
FBtr0071108	Dmel_CG2259
FBtr0071109	Dmel_CG2258
FBtr0071110	Dmel_CG2258
FBtr0071111	Dmel_CG2258
FBtr0071112	Dmel_CG2257
FBtr0071113	Dmel_CG2257
FBtr0071114	Dmel_CG2257
FBtr0071116	Dmel_CG2254
FBtr0071117	Dmel_CG2253
FBtr0071118	Dmel_CG2252
FBtr0071119	Dmel_CG2252
FBtr0071120	Dmel_CG2252
FBtr0071121	Dmel_CG2252
FBtr0071122	Dmel_CG2252
FBtr0071123	Dmel_CG2233
FBtr0071124	Dmel_CG15333
FBtr0071125	Dmel_CG2212
FBtr0071126	Dmel_CG2212
FBtr0071127	Dmel_CG15332
FBtr0071129	Dmel_CG2206
FBtr0071130	Dmel_CG2206
FBtr0071131	Dmel_CG10778
FBtr0071132	Dmel_CG10777
FBtr0071133	Dmel_CG15329
FBtr0071134	Dmel_CG10946
FBtr0071135	Dmel_CG10944
FBtr0071136	Dmel_CG10944
FBtr0071140	Dmel_CG18624
FBtr0071141	Dmel_CG18624
FBtr0071142	Dmel_CG17256
FBtr0071143	Dmel_CG10932
FBtr0071145	Dmel_CG2175
FBtr0071146	Dmel_CG2175
FBtr0071147	Dmel_CG2175
FBtr0071150	Dmel_CG10920
FBtr0071151	Dmel_CG1575
FBtr0071152	Dmel_CG2116
FBtr0071153	Dmel_CG10958
FBtr0071155	Dmel_CG2129
FBtr0071157	Dmel_CG10959
FBtr0071158	Dmel_CG18262
FBtr0071160	Dmel_CG15337
FBtr0071166	Dmel_CG2147
FBtr0071167	Dmel_CG2151
FBtr0071168	Dmel_CG2151
FBtr0071169	Dmel_CG2151
FBtr0071170	Dmel_CG1632
FBtr0071171	Dmel_CG1636
FBtr0071173	Dmel_CG1387
FBtr0071174	Dmel_CG10555
FBtr0071175	Dmel_CG11190
FBtr0071178	Dmel_CG15343
FBtr0071179	Dmel_CG10965
FBtr0071180	Dmel_CG2286
FBtr0071181	Dmel_CG2286
FBtr0071183	Dmel_CG10964
FBtr0071184	Dmel_CG2272
FBtr0071185	Dmel_CG2278
FBtr0071186	Dmel_CG10759
FBtr0071187	Dmel_CG10761
FBtr0071188	Dmel_CG10961
FBtr0071189	Dmel_CG10763
FBtr0071190	Dmel_CG2263
FBtr0071191	Dmel_CG17982
FBtr0071192	Dmel_CG2262
FBtr0071193	Dmel_CG15335
FBtr0071194	Dmel_CG2260
FBtr0071197	Dmel_CG1440
FBtr0071198	Dmel_CG1474
FBtr0071201	Dmel_CG15350
FBtr0071202	Dmel_CG15351
FBtr0071203	Dmel_CG1478
FBtr0071204	Dmel_CG11213
FBtr0071207	Dmel_CG1634
FBtr0071208	Dmel_CG1634
FBtr0071209	Dmel_CG1634
FBtr0071212	Dmel_CG11265
FBtr0071213	Dmel_CG11265
FBtr0071214	Dmel_CG12065
FBtr0071215	Dmel_CG12065
FBtr0071216	Dmel_CG12065
FBtr0071217	Dmel_CG12065
FBtr0071218	Dmel_CG12081
FBtr0071219	Dmel_CG12737
FBtr0071220	Dmel_CG12737
FBtr0071221	Dmel_CG12772
FBtr0071222	Dmel_CG11284
FBtr0071223	Dmel_CG1795
FBtr0071224	Dmel_CG11294
FBtr0071225	Dmel_CG12108
FBtr0071228	Dmel_CG12109
FBtr0071230	Dmel_CG2056
FBtr0071231	Dmel_CG2056
FBtr0071232	Dmel_CG12111
FBtr0071233	Dmel_CG12112
FBtr0071234	Dmel_CG12113
FBtr0071235	Dmel_CG11219
FBtr0071236	Dmel_CG12743
FBtr0071237	Dmel_CG12743
FBtr0071238	Dmel_CG12743
FBtr0071239	Dmel_CG33223
FBtr0071240	Dmel_CG12116
FBtr0071241	Dmel_CG12117
FBtr0071242	Dmel_CG15347
FBtr0071243	Dmel_CG32713
FBtr0071244	Dmel_CG11202
FBtr0071245	Dmel_CG12123
FBtr0071246	Dmel_CG12125
FBtr0071248	Dmel_CG32711
FBtr0071249	Dmel_CG1787
FBtr0071250	Dmel_CG1785
FBtr0071251	Dmel_CG1789
FBtr0071253	Dmel_CG12075
FBtr0071254	Dmel_CG12075
FBtr0071255	Dmel_CG10648
FBtr0071263	Dmel_CG10962
FBtr0071264	Dmel_CG12662
FBtr0071265	Dmel_CG12661
FBtr0071266	Dmel_CG1871
FBtr0071267	Dmel_CG1871
FBtr0071268	Dmel_CG1885
FBtr0071269	Dmel_CG10701
FBtr0071270	Dmel_CG10701
FBtr0071271	Dmel_CG10701
FBtr0071272	Dmel_CG10701
FBtr0071273	Dmel_CG10701
FBtr0071274	Dmel_CG10701
FBtr0071275	Dmel_CG10701
FBtr0071276	Dmel_CG10701
FBtr0071277	Dmel_CG10701
FBtr0071278	Dmel_CG10701
FBtr0071279	Dmel_CG11354
FBtr0071280	Dmel_CG1994
FBtr0071281	Dmel_CG2004
FBtr0071284	Dmel_CG7041
FBtr0071285	Dmel_CG32707
FBtr0071286	Dmel_CG32708
FBtr0071287	Dmel_CG32706
FBtr0071288	Dmel_CG6999
FBtr0071289	Dmel_CG7033
FBtr0071293	Dmel_CG7039
FBtr0071294	Dmel_CG9113
FBtr0071295	Dmel_CG9113
FBtr0071296	Dmel_CG9113
FBtr0071297	Dmel_CG9113
FBtr0071298	Dmel_CG9113
FBtr0071299	Dmel_CG7065
FBtr0071300	Dmel_CG7055
FBtr0071302	Dmel_CG15367
FBtr0071303	Dmel_CG12218
FBtr0071304	Dmel_CG12057
FBtr0071305	Dmel_CG12056
FBtr0071306	Dmel_CG12106
FBtr0071307	Dmel_CG12665
FBtr0071308	Dmel_CG15368
FBtr0071309	Dmel_CG15369
FBtr0071310	Dmel_CG15370
FBtr0071311	Dmel_CG15371
FBtr0071313	Dmel_CG15793
FBtr0071314	Dmel_CG17754
FBtr0071315	Dmel_CG17754
FBtr0071316	Dmel_CG17754
FBtr0071317	Dmel_CG15797
FBtr0071319	Dmel_CG16892
FBtr0071320	Dmel_CG1689
FBtr0071321	Dmel_CG12149
FBtr0071324	Dmel_CG12135
FBtr0071326	Dmel_CG12132
FBtr0071327	Dmel_CG17446
FBtr0071328	Dmel_CG17440
FBtr0071329	Dmel_CG32703
FBtr0071331	Dmel_CG12127
FBtr0071332	Dmel_CG12124
FBtr0071333	Dmel_CG32704
FBtr0071334	Dmel_CG12121
FBtr0071335	Dmel_CG12120
FBtr0071336	Dmel_CG12119
FBtr0071338	Dmel_CG2194
FBtr0071339	Dmel_CG12118
FBtr0071340	Dmel_CG12118
FBtr0071341	Dmel_CG12115
FBtr0071342	Dmel_CG9060
FBtr0071343	Dmel_CG9034
FBtr0071344	Dmel_CG9022
FBtr0071345	Dmel_CG8989
FBtr0071346	Dmel_CG8989
FBtr0071347	Dmel_CG8989
FBtr0071348	Dmel_CG8971
FBtr0071349	Dmel_CG12664
FBtr0071350	Dmel_CG8264
FBtr0071351	Dmel_CG7766
FBtr0071352	Dmel_CG7766
FBtr0071353	Dmel_CG7246
FBtr0071356	Dmel_CG10970
FBtr0071357	Dmel_CG15365
FBtr0071358	Dmel_CG17252
FBtr0071360	Dmel_CG2998
FBtr0071361	Dmel_CG3001
FBtr0071362	Dmel_CG3001
FBtr0071363	Dmel_CG3002
FBtr0071366	Dmel_CG12141
FBtr0071367	Dmel_CG12141
FBtr0071368	Dmel_CG3004
FBtr0071371	Dmel_CG15317
FBtr0071372	Dmel_CG32701
FBtr0071373	Dmel_CG32700
FBtr0071374	Dmel_CG32700
FBtr0071379	Dmel_CG12653
FBtr0071381	Dmel_CG1343
FBtr0071386	Dmel_CG32698
FBtr0071387	Dmel_CG2045
FBtr0071388	Dmel_CG1468
FBtr0071389	Dmel_CG9686
FBtr0071390	Dmel_CG9689
FBtr0071391	Dmel_CG9691
FBtr0071392	Dmel_CG9691
FBtr0071393	Dmel_CG1780
FBtr0071394	Dmel_CG1780
FBtr0071395	Dmel_CG1986
FBtr0071397	Dmel_CG15247
FBtr0071398	Dmel_CG32695
FBtr0071402	Dmel_CG15319
FBtr0071403	Dmel_CG3106
FBtr0071404	Dmel_CG32697
FBtr0071405	Dmel_CG32697
FBtr0071406	Dmel_CG32697
FBtr0071407	Dmel_CG32697
FBtr0071408	Dmel_CG1889
FBtr0071410	Dmel_CG32694
FBtr0071411	Dmel_CG32694
FBtr0071412	Dmel_CG32694
FBtr0071415	Dmel_CG2990
FBtr0071419	Dmel_CG2985
FBtr0071420	Dmel_CG32693
FBtr0071421	Dmel_CG15312
FBtr0071422	Dmel_CG15312
FBtr0071423	Dmel_CG15312
FBtr0071424	Dmel_CG2979
FBtr0071429	Dmel_CG1791
FBtr0071430	Dmel_CG2972
FBtr0071438	Dmel_CG2968
FBtr0071439	Dmel_CG34408
FBtr0071441	Dmel_CG2909
FBtr0071444	Dmel_CG17841
FBtr0071445	Dmel_CG2898
FBtr0071446	Dmel_CG2096
FBtr0071447	Dmel_CG2096
FBtr0071448	Dmel_CG2885
FBtr0071449	Dmel_CG15304
FBtr0071450	Dmel_CG2889
FBtr0071451	Dmel_CG2890
FBtr0071452	Dmel_CG2890
FBtr0071453	Dmel_CG2890
FBtr0071458	Dmel_CG32687
FBtr0071459	Dmel_CG2887
FBtr0071460	Dmel_CG17255
FBtr0071461	Dmel_CG17255
FBtr0071462	Dmel_CG15302
FBtr0071463	Dmel_CG32683
FBtr0071464	Dmel_CG12640
FBtr0071465	Dmel_CG2222
FBtr0071466	Dmel_CG32681
FBtr0071467	Dmel_CG32686
FBtr0071468	Dmel_CG32686
FBtr0071469	Dmel_CG32679
FBtr0071470	Dmel_CG2221
FBtr0071471	Dmel_CG15306
FBtr0071472	Dmel_CG2227
FBtr0071481	Dmel_CG12643
FBtr0071484	Dmel_CG2961
FBtr0071486	Dmel_CG2962
FBtr0071487	Dmel_CG15309
FBtr0071489	Dmel_CG32685
FBtr0071490	Dmel_CG32678
FBtr0071491	Dmel_CG2124
FBtr0071492	Dmel_CG2111
FBtr0071493	Dmel_CG32677
FBtr0071494	Dmel_CG1799
FBtr0071495	Dmel_CG1799
FBtr0071497	Dmel_CG1826
FBtr0071498	Dmel_CG32672
FBtr0071499	Dmel_CG32675
FBtr0071500	Dmel_CG32675
FBtr0071501	Dmel_CG32675
FBtr0071502	Dmel_CG11556
FBtr0071503	Dmel_CG32676
FBtr0071504	Dmel_CG12637
FBtr0071505	Dmel_CG32673
FBtr0071506	Dmel_CG9806
FBtr0071507	Dmel_CG9807
FBtr0071510	Dmel_CG1628
FBtr0071511	Dmel_CG1619
FBtr0071512	Dmel_CG15296
FBtr0071515	Dmel_CG30295
FBtr0071517	Dmel_CG9235
FBtr0071519	Dmel_CG10067
FBtr0071520	Dmel_CG9344
FBtr0071521	Dmel_CG9313
FBtr0071522	Dmel_CG9327
FBtr0071524	Dmel_CG10543
FBtr0071526	Dmel_CG9346
FBtr0071527	Dmel_CG30296
FBtr0071528	Dmel_CG30296
FBtr0071530	Dmel_CG9350
FBtr0071532	Dmel_CG10540
FBtr0071533	Dmel_CG9353
FBtr0071534	Dmel_CG9357
FBtr0071535	Dmel_CG9364
FBtr0071536	Dmel_CG9364
FBtr0071537	Dmel_CG9364
FBtr0071538	Dmel_CG9364
FBtr0071539	Dmel_CG9364
FBtr0071540	Dmel_CG9364
FBtr0071541	Dmel_CG10527
FBtr0071542	Dmel_CG10531
FBtr0071543	Dmel_CG3986
FBtr0071544	Dmel_CG30293
FBtr0071545	Dmel_CG15653
FBtr0071546	Dmel_CG3722
FBtr0071547	Dmel_CG3295
FBtr0071548	Dmel_CG33133
FBtr0071549	Dmel_CG30291
FBtr0071553	Dmel_CG15651
FBtr0071554	Dmel_CG15650
FBtr0071555	Dmel_CG15649
FBtr0071556	Dmel_CG33152
FBtr0071559	Dmel_CG15231
FBtr0071560	Dmel_CG9993
FBtr0071561	Dmel_CG17999
FBtr0071562	Dmel_CG11312
FBtr0071563	Dmel_CG9985
FBtr0071567	Dmel_CG9394
FBtr0071569	Dmel_CG9401
FBtr0071570	Dmel_CG9406
FBtr0071573	Dmel_CG9418
FBtr0071574	Dmel_CR30208
FBtr0071575	Dmel_CG9437
FBtr0071576	Dmel_CG9433
FBtr0071578	Dmel_CG9441
FBtr0071579	Dmel_CG9441
FBtr0071580	Dmel_CG9441
FBtr0071581	Dmel_CR30210
FBtr0071582	Dmel_CG9450
FBtr0071583	Dmel_CG15658
FBtr0071589	Dmel_CG10069
FBtr0071590	Dmel_CG10069
FBtr0071591	Dmel_CG10069
FBtr0071592	Dmel_CG10071
FBtr0071593	Dmel_CG10071
FBtr0071599	Dmel_CG9485
FBtr0071600	Dmel_CG9485
FBtr0071601	Dmel_CG9485
FBtr0071602	Dmel_CG9696
FBtr0071603	Dmel_CG9696
FBtr0071604	Dmel_CG9696
FBtr0071606	Dmel_CG9707
FBtr0071607	Dmel_CG9709
FBtr0071608	Dmel_CG9841
FBtr0071609	Dmel_CG10795
FBtr0071610	Dmel_CG15671
FBtr0071611	Dmel_CG17974
FBtr0071612	Dmel_CG9822
FBtr0071613	Dmel_CG30394
FBtr0071614	Dmel_CG30394
FBtr0071615	Dmel_CG9754
FBtr0071616	Dmel_CG9752
FBtr0071617	Dmel_CG30390
FBtr0071618	Dmel_CG30392
FBtr0071619	Dmel_CG10505
FBtr0071620	Dmel_CG30393
FBtr0071621	Dmel_CG30391
FBtr0071622	Dmel_CG18375
FBtr0071623	Dmel_CG18375
FBtr0071624	Dmel_CG15661
FBtr0071625	Dmel_CG4302
FBtr0071626	Dmel_CR30209
FBtr0071627	Dmel_CG4286
FBtr0071628	Dmel_CG4279
FBtr0071629	Dmel_CG4266
FBtr0071630	Dmel_CR30207
FBtr0071631	Dmel_CR30206
FBtr0071632	Dmel_CG30389
FBtr0071633	Dmel_CG30389
FBtr0071635	Dmel_CG15657
FBtr0071636	Dmel_CG30388
FBtr0071637	Dmel_CG4050
FBtr0071638	Dmel_CG4050
FBtr0071639	Dmel_CG4038
FBtr0071640	Dmel_CG4030
FBtr0071641	Dmel_CG15667
FBtr0071653	Dmel_CG10079
FBtr0071654	Dmel_CG10079
FBtr0071658	Dmel_CG10080
FBtr0071659	Dmel_CG15674
FBtr0071660	Dmel_CG10321
FBtr0071661	Dmel_CG10082
FBtr0071662	Dmel_CG10082
FBtr0071663	Dmel_CG10320
FBtr0071666	Dmel_CG10318
FBtr0071668	Dmel_CG15676
FBtr0071670	Dmel_CG10306
FBtr0071671	Dmel_CG10307
FBtr0071672	Dmel_CG30290
FBtr0071673	Dmel_CG17921
FBtr0071674	Dmel_CG17921
FBtr0071675	Dmel_CG17922
FBtr0071676	Dmel_CG9878
FBtr0071677	Dmel_CG9878
FBtr0071678	Dmel_CG30285
FBtr0071679	Dmel_CG9874
FBtr0071680	Dmel_CG9865
FBtr0071681	Dmel_CG9865
FBtr0071682	Dmel_CG15678
FBtr0071683	Dmel_CG9862
FBtr0071684	Dmel_CG30284
FBtr0071685	Dmel_CG30284
FBtr0071686	Dmel_CG9856
FBtr0071687	Dmel_CG9858
FBtr0071688	Dmel_CG18870
FBtr0071690	Dmel_CG10433
FBtr0071691	Dmel_CG10433
FBtr0071692	Dmel_CG10440
FBtr0071695	Dmel_CG30287
FBtr0071697	Dmel_CG30289
FBtr0071699	Dmel_CG10494
FBtr0071700	Dmel_CG10494
FBtr0071701	Dmel_CG10496
FBtr0071703	Dmel_CG9847
FBtr0071706	Dmel_CG10497
FBtr0071707	Dmel_CG10497
FBtr0071708	Dmel_CG17950
FBtr0071709	Dmel_CG17950
FBtr0071710	Dmel_CG30398
FBtr0071711	Dmel_CG17952
FBtr0071712	Dmel_CG17952
FBtr0071713	Dmel_CG17952
FBtr0071714	Dmel_CG7975
FBtr0071716	Dmel_CG4021
FBtr0071720	Dmel_CG9294
FBtr0071723	Dmel_CG13488
FBtr0071726	Dmel_CG9304
FBtr0071727	Dmel_CG13491
FBtr0071728	Dmel_CG30396
FBtr0071731	Dmel_CG30401
FBtr0071732	Dmel_CG13495
FBtr0071733	Dmel_CG13494
FBtr0071734	Dmel_CG3245
FBtr0071735	Dmel_CG13493
FBtr0071736	Dmel_CR30406
FBtr0071737	Dmel_CR30407
FBtr0071738	Dmel_CG4372
FBtr0071739	Dmel_CG4377
FBtr0071740	Dmel_CG4363
FBtr0071743	Dmel_CG4386
FBtr0071744	Dmel_CG18735
FBtr0071745	Dmel_CG4402
FBtr0071746	Dmel_CG30404
FBtr0071747	Dmel_CG30404
FBtr0071749	Dmel_CG9308
FBtr0071755	Dmel_CG6437
FBtr0071756	Dmel_CG6562
FBtr0071757	Dmel_CG6562
FBtr0071758	Dmel_CG6613
FBtr0071760	Dmel_CG30281
FBtr0071761	Dmel_CG5303
FBtr0071762	Dmel_CG6698
FBtr0071763	Dmel_CG6741
FBtr0071764	Dmel_CG6741
FBtr0071765	Dmel_CG11269
FBtr0071766	Dmel_CG6727
FBtr0071767	Dmel_CG6758
FBtr0071769	Dmel_CG11275
FBtr0071770	Dmel_CG5465
FBtr0071771	Dmel_CG5625
FBtr0071772	Dmel_CG5625
FBtr0071773	Dmel_CG11291
FBtr0071774	Dmel_CG5709
FBtr0071775	Dmel_CG5799
FBtr0071776	Dmel_CG5799
FBtr0071777	Dmel_CG3380
FBtr0071779	Dmel_CG30277
FBtr0071780	Dmel_CG30278
FBtr0071781	Dmel_CG3264
FBtr0071782	Dmel_CG3290
FBtr0071783	Dmel_CG3292
FBtr0071784	Dmel_CG3074
FBtr0071785	Dmel_CG3074
FBtr0071786	Dmel_CG11170
FBtr0071787	Dmel_CG3045
FBtr0071790	Dmel_CG11061
FBtr0071791	Dmel_CG13503
FBtr0071792	Dmel_CG13503
FBtr0071793	Dmel_CG13503
FBtr0071794	Dmel_CG13503
FBtr0071795	Dmel_CG13503
FBtr0071796	Dmel_CG13503
FBtr0071797	Dmel_CG11073
FBtr0071799	Dmel_CG13502
FBtr0071800	Dmel_CG2921
FBtr0071802	Dmel_CG11474
FBtr0071803	Dmel_CG11475
FBtr0071804	Dmel_CG13501
FBtr0071805	Dmel_CG13500
FBtr0071806	Dmel_CG10138
FBtr0071811	Dmel_CG5819
FBtr0071812	Dmel_CG5819
FBtr0071813	Dmel_CG5820
FBtr0071814	Dmel_CG5820
FBtr0071815	Dmel_CG5820
FBtr0071816	Dmel_CG5820
FBtr0071819	Dmel_CG11298
FBtr0071820	Dmel_CG10955
FBtr0071821	Dmel_CG10382
FBtr0071822	Dmel_CG13506
FBtr0071823	Dmel_CG6044
FBtr0071826	Dmel_CG33200
FBtr0071827	Dmel_CG11301
FBtr0071828	Dmel_CG5821
FBtr0071830	Dmel_CG10972
FBtr0071832	Dmel_CG4752
FBtr0071833	Dmel_CG4554
FBtr0071834	Dmel_CG4610
FBtr0071835	Dmel_CG6018
FBtr0071836	Dmel_CG11362
FBtr0071837	Dmel_CG12489
FBtr0071838	Dmel_CG4444
FBtr0071840	Dmel_CG10344
FBtr0071841	Dmel_CG10344
FBtr0071842	Dmel_CG3633
FBtr0071843	Dmel_CG3613
FBtr0071845	Dmel_CG3624
FBtr0071846	Dmel_CG11206
FBtr0071847	Dmel_CG11206
FBtr0071848	Dmel_CG3425
FBtr0071849	Dmel_CG3413
FBtr0071850	Dmel_CG3413
FBtr0071851	Dmel_CG3413
FBtr0071852	Dmel_CG3413
FBtr0071853	Dmel_CG3927
FBtr0071854	Dmel_CG4269
FBtr0071855	Dmel_CG4046
FBtr0071856	Dmel_CG4071
FBtr0071858	Dmel_CG33143
FBtr0071860	Dmel_CG4207
FBtr0071861	Dmel_CG3875
FBtr0071862	Dmel_CG13510
FBtr0071863	Dmel_CG13511
FBtr0071865	Dmel_CG4250
FBtr0071867	Dmel_CG30269
FBtr0071868	Dmel_CG12190
FBtr0071870	Dmel_CG13517
FBtr0071871	Dmel_CG13518
FBtr0071872	Dmel_CG13519
FBtr0071878	Dmel_CG13526
FBtr0071880	Dmel_CG13527
FBtr0071883	Dmel_CG3612
FBtr0071888	Dmel_CG30274
FBtr0071890	Dmel_CG30272
FBtr0071891	Dmel_CG30265
FBtr0071893	Dmel_CG9825
FBtr0071894	Dmel_CG9826
FBtr0071897	Dmel_CG3661
FBtr0071898	Dmel_CG3668
FBtr0071899	Dmel_CG13532
FBtr0071900	Dmel_CG3682
FBtr0071902	Dmel_CG13533
FBtr0071903	Dmel_CG3695
FBtr0071904	Dmel_CG3700
FBtr0071905	Dmel_CG3495
FBtr0071906	Dmel_CG3499
FBtr0071907	Dmel_CG3501
FBtr0071909	Dmel_CG3504
FBtr0071910	Dmel_CG13531
FBtr0071911	Dmel_CG3510
FBtr0071913	Dmel_CG3510
FBtr0071914	Dmel_CG3510
FBtr0071919	Dmel_CG30092
FBtr0071920	Dmel_CG13524
FBtr0071921	Dmel_CG30259
FBtr0071922	Dmel_CG13521
FBtr0071924	Dmel_CG9952
FBtr0071927	Dmel_CG30196
FBtr0071928	Dmel_CG4373
FBtr0071929	Dmel_CG3746
FBtr0071931	Dmel_CG30195
FBtr0071933	Dmel_CG2852
FBtr0071934	Dmel_CG4414
FBtr0071935	Dmel_CG3751
FBtr0071936	Dmel_CG3732
FBtr0071937	Dmel_CG5179
FBtr0071938	Dmel_CG17807
FBtr0071940	Dmel_CG4329
FBtr0071942	Dmel_CG12781
FBtr0071943	Dmel_CG12781
FBtr0071951	Dmel_CG9849
FBtr0071953	Dmel_CG2956
FBtr0071958	Dmel_CG3082
FBtr0071959	Dmel_CG3082
FBtr0071960	Dmel_CG3082
FBtr0071961	Dmel_CG3082
FBtr0071962	Dmel_CR30202
FBtr0071963	Dmel_CG3085
FBtr0071964	Dmel_CG30189
FBtr0071965	Dmel_CG30191
FBtr0071966	Dmel_CG13538
FBtr0071967	Dmel_CG30192
FBtr0071968	Dmel_CG12192
FBtr0071969	Dmel_CG9899
FBtr0071973	Dmel_CG13544
FBtr0071974	Dmel_CG3215
FBtr0071975	Dmel_CG3219
FBtr0071976	Dmel_CG30330
FBtr0071977	Dmel_CG30186
FBtr0071978	Dmel_CG9873
FBtr0071979	Dmel_CG9876
FBtr0071980	Dmel_CG9877
FBtr0071982	Dmel_CG9888
FBtr0071983	Dmel_CR30201
FBtr0071984	Dmel_CG9890
FBtr0071985	Dmel_CG9893
FBtr0071988	Dmel_CG9896
FBtr0071990	Dmel_CG32833
FBtr0071993	Dmel_CG3831
FBtr0071994	Dmel_CG3800
FBtr0071995	Dmel_CG3788
FBtr0071996	Dmel_CG3820
FBtr0071998	Dmel_CG13539
FBtr0071999	Dmel_CG3092
FBtr0072001	Dmel_CG13541
FBtr0072002	Dmel_CG9861
FBtr0072006	Dmel_CG9875
FBtr0072010	Dmel_CG13550
FBtr0072011	Dmel_CG9889
FBtr0072012	Dmel_CG9891
FBtr0072013	Dmel_CG10315
FBtr0072014	Dmel_CG10315
FBtr0072015	Dmel_CG10315
FBtr0072016	Dmel_CG30411
FBtr0072019	Dmel_CG13557
FBtr0072020	Dmel_CG17226
FBtr0072021	Dmel_CG3569
FBtr0072022	Dmel_CG12227
FBtr0072023	Dmel_CG9820
FBtr0072024	Dmel_CG9815
FBtr0072025	Dmel_CG9812
FBtr0072027	Dmel_CG3520
FBtr0072028	Dmel_CG3530
FBtr0072029	Dmel_CG3530
FBtr0072030	Dmel_CG30415
FBtr0072031	Dmel_CG30415
FBtr0072033	Dmel_CG13551
FBtr0072034	Dmel_CG13551
FBtr0072036	Dmel_CG3493
FBtr0072037	Dmel_CG3496
FBtr0072038	Dmel_CG3500
FBtr0072040	Dmel_CG30413
FBtr0072041	Dmel_CG30417
FBtr0072043	Dmel_CG30412
FBtr0072044	Dmel_CG30412
FBtr0072045	Dmel_CG9868
FBtr0072046	Dmel_CG3124
FBtr0072047	Dmel_CG3134
FBtr0072048	Dmel_CG12782
FBtr0072049	Dmel_CG9871
FBtr0072050	Dmel_CG13549
FBtr0072051	Dmel_CG13549
FBtr0072052	Dmel_CG3162
FBtr0072056	Dmel_CG13558
FBtr0072057	Dmel_CG13559
FBtr0072058	Dmel_CG5360
FBtr0072059	Dmel_CG33150
FBtr0072060	Dmel_CG30185
FBtr0072061	Dmel_CG17280
FBtr0072062	Dmel_CG5370
FBtr0072064	Dmel_CG5373
FBtr0072065	Dmel_CG30184
FBtr0072066	Dmel_CG5393
FBtr0072067	Dmel_CG5393
FBtr0072068	Dmel_CG5393
FBtr0072069	Dmel_CG5393
FBtr0072070	Dmel_CG5393
FBtr0072071	Dmel_CG5398
FBtr0072072	Dmel_CG5403
FBtr0072073	Dmel_CG5403
FBtr0072083	Dmel_CG12273
FBtr0072084	Dmel_CG5479
FBtr0072085	Dmel_CG11295
FBtr0072087	Dmel_CG11299
FBtr0072088	Dmel_CG13560
FBtr0072089	Dmel_CG12491
FBtr0072090	Dmel_CG11300
FBtr0072091	Dmel_CG5532
FBtr0072094	Dmel_CG18128
FBtr0072095	Dmel_CG4084
FBtr0072096	Dmel_CG4091
FBtr0072097	Dmel_CG4091
FBtr0072098	Dmel_CG4091
FBtr0072099	Dmel_CG30183
FBtr0072100	Dmel_CG4533
FBtr0072102	Dmel_CG4019
FBtr0072103	Dmel_CG4019
FBtr0072104	Dmel_CG4019
FBtr0072105	Dmel_CG4019
FBtr0072107	Dmel_CG17664
FBtr0072109	Dmel_CG10332
FBtr0072111	Dmel_CG3931
FBtr0072112	Dmel_CG3941
FBtr0072113	Dmel_CG3941
FBtr0072114	Dmel_CG3957
FBtr0072115	Dmel_CG33151
FBtr0072116	Dmel_CG30181
FBtr0072117	Dmel_CG17632
FBtr0072120	Dmel_CG3870
FBtr0072121	Dmel_CG3906
FBtr0072122	Dmel_CG30177
FBtr0072123	Dmel_CG5539
FBtr0072124	Dmel_CG5543
FBtr0072126	Dmel_CG5554
FBtr0072127	Dmel_CG5562
FBtr0072128	Dmel_CG5569
FBtr0072129	Dmel_CG5575
FBtr0072130	Dmel_CG11303
FBtr0072131	Dmel_CG5597
FBtr0072132	Dmel_CG5602
FBtr0072133	Dmel_CG17658
FBtr0072134	Dmel_CG5591
FBtr0072135	Dmel_CG13562
FBtr0072136	Dmel_CG5594
FBtr0072137	Dmel_CG5594
FBtr0072138	Dmel_CG5594
FBtr0072139	Dmel_CG5594
FBtr0072140	Dmel_CG2812
FBtr0072141	Dmel_CG2827
FBtr0072142	Dmel_CG2835
FBtr0072143	Dmel_CG2835
FBtr0072144	Dmel_CG2835
