,CC,GST-rich,LM,PH,PM
CG5122,-0.00016182092443525907,-0.0013676694765581091,-0.00027873118775892966,-0.0003404677669871218,-0.0005090627171844759
hid,-0.00019458011438858278,-0.002754194174921233,-0.009519888157992526,-0.00758920239668293,-0.00256399125092976
GstE1,-0.017014407670331175,0.035955649389171236,-0.013250713611909078,-0.02660060575688203,0.009991828449460973
CG5177,0.0001460196042759161,7.083547234432351e-05,-0.0008581072668853926,0.0020556017271855264,-0.0012454153424217799
ItgaPS5,0.0020332897503661305,-0.004385910384786458,0.0723645165632116,0.011469134007691272,0.0034085647822052786
CG5397,-0.00022781820444045333,-0.008522057518664763,-0.009173288760553698,0.01202055343424862,-0.014956990221106409
CG5399,-0.02569999825076823,-0.04667277411491642,-0.003166184800235717,-0.03780951671737014,-0.008018514311840141
Hsp68,0.11903494754572197,-0.002308527954404408,-0.00209007325513407,-0.006391404785497645,-0.012338813046600096
tx,-0.0055670836077541825,-0.04123636100651987,0.0026160755808936616,0.04171380710869298,-0.004381968273912451
robo2,-7.681689212623792e-05,-0.0028595760397764165,-0.001407946500037726,0.008827874357864342,0.0077934466897915874
Gp93,0.008642785257642335,0.028279828919455942,0.008798774497403626,0.0013934497085723967,-0.010682807655965016
vrs,9.285468642470516e-05,0.000244732737643876,-0.0004151938186099619,0.0008923248452314838,-0.0020042360386080533
CG5704,0.00041061460769386225,-0.017524888705790994,0.021460676233605442,0.007539084475793671,-0.0030084834259803185
Ten-m,-0.0025816352444278956,0.08054704089517689,0.0057728500952724405,-0.029509953734292674,-0.02322568906037552
AnxB9,0.005899365148746126,-0.018824300083244722,0.014367648727321262,0.015339035061058211,-0.014519646694526326
Gld2,-4.639579048785205e-05,0.0001590154501743772,-0.00036184433934107716,0.00011210077393198626,-0.0012177636595304046
Frq1,-4.140326353226982e-05,-0.001191528567365758,0.00010469123691656456,0.005435625575825542,-0.00356355341122938
Rab11,0.015064938299411043,0.02732720232978659,0.019252145552363733,0.03329274514356035,-0.004823289501129236
CG5781,7.49483679082029e-05,6.776396078685571e-05,-0.0006343312943606552,0.00018153446183230435,-0.0007453521665491436
Fas3,0.00031570434255903337,-0.010223306952835234,0.006727490949531841,0.012700844874132419,-0.0005328033993901952
Gp150,0.0022153866134431172,-0.0136080276728484,0.056046890713057275,0.015848053448176337,-0.0018002268631640383
CG5828,-0.0015664086525580918,-0.011658248768696325,-0.004380717662913099,0.006170449107722831,0.08381346012772113
CG5835,0.0020086808804842685,-0.009532572376392824,-0.01350854867973249,0.007880397114097265,-0.00563085847168016
cact,-0.012110383724802465,0.09716027654651259,-0.002858452928565447,0.013380481084107831,0.03181051220528915
Prm,-8.529023488274322e-05,0.0004578895313537064,-0.0013223328820792758,-0.0005883380937969997,-0.0025797834841628387
CG5953,-0.018776863130611728,0.051569545050974275,-0.0019193158356203418,0.06393576132664096,-0.0036059867095617655
CG5958,0.05689522460452655,-0.02309456422275282,-0.0009433575274109797,0.00683138575709543,-0.004372611009693664
CG5968,2.518323701386814e-05,7.333391865618714e-05,-0.0007256966427826228,0.0004121237795463052,-0.0008756729294972771
CG5973,-0.004694609516065472,-0.019698496593263896,-0.004083627547275221,-0.04893722631925233,-0.0036800610241924576
upd2,0.004818200596656892,-0.01054098579054811,-0.005897258145650086,0.012508158487305094,-0.0015327050248673077
Adgf-A,-0.0141297559558336,0.04158708238800162,0.009167701365069985,0.051949113247291345,-0.005951749382295604
CG6006,-0.009728069741532404,-0.048537705494833425,-0.0008642750166022322,-0.07262486846211934,-0.009140020728761047
rgn,-0.0020160892705852348,-0.030434695111589274,0.03992261468651319,0.0406097758897978,-0.00409153726709512
crim,-0.0007845311302929701,-0.007242822117950129,-0.01171033248905694,0.004504605451815814,-0.00019819018669714852
CG6040,0.002885033156279676,-0.006852829638489739,-0.013651362362637792,0.004120398080564834,-0.004092585006352913
Ald1,0.0033255466426229817,0.05210482758847512,-0.015242143643572887,0.022054289160553985,0.02936493243872334
sra,0.03767253918901503,0.13496581339582442,0.010868000733855687,-0.00735125265079322,-0.0033061011546652295
CAH9,-7.358525501342695e-05,0.00038492480130005845,-5.3691483485332334e-05,-3.6322386006610143e-06,-0.0002044882580087062
E(spl)m2-BFM,-0.0016041905356010487,-0.004519690676775459,-0.0003486350365386768,0.00433438178907103,0.000200271425094329
Lip4,-0.017022604877882017,0.153892029910513,-0.0010742115371489913,0.02603346469867488,-0.0018065087237486518
Uvrag,6.381438024160171e-05,-0.012566560603184278,0.01836024801005895,0.004476262277307384,-0.0020533240053507663
Tsp96F,0.0008147750485508666,-0.014959515979941381,-0.007642847453875672,-0.05190789107864727,-0.005757472334275312
eater,-0.009877191807137973,-0.035468547518337355,-0.006563670528609616,-0.010395878096619003,-0.022695116742397624
Kal1,0.0023538079024095692,-0.003949167578976583,0.017313374973845885,-0.002069789937698776,-0.0038977059600175867
LManII,-0.016818195255646252,0.07265995650733846,-0.004385481054178376,-0.052887594482195675,-0.009255776252634447
gammaSnap2,0.00010250088496215923,-0.0005361825921502886,8.271980359718502e-05,0.0003022048620384886,-0.0010939597101134292
CG6209,3.0288496714258895e-05,0.0006517775550565133,-0.0005816301733953692,0.011542939900625498,-0.0009022155408988494
CG6231,-0.0009026101937037346,-0.011222675179186889,-0.0060104590606715426,0.007735743328616176,-0.004918975864410607
loh,5.767569946322176e-05,-0.0001345420484911842,-0.0007385901929675233,0.0036928225701726002,-0.027495675390005837
Dtg,-7.60978139798236e-05,-0.0003117129627468317,-0.0004728940299257871,0.0007223702047660923,-0.0013350522222786343
Spn77Bc,0.00014190908376413513,-0.00032116317545106656,-0.00029395963362525783,0.0007757805371882789,-0.00042843274285146423
Jon74E,3.913347504193092e-06,0.0009023489503228986,-0.002960900907248122,-4.742051564058896e-05,-0.001440861556582977
CG6333,4.337469787688629e-05,0.00015595514445973228,-0.0002914899472561625,0.0002152768165912303,-0.0001333622983575624
CG6357,-3.898539171038891e-05,-0.0019474951398355622,-0.003992197074065646,0.004380526702744433,0.0017813313956484662
SPARC,0.019513621337376823,-0.06802139925406743,-0.01517687193370558,-0.04942993075015083,-0.0007732172565363299
crb,-0.000784747147446715,-0.0007410102517936571,-0.0016774043800926784,0.0019168145530125249,5.8923889115502e-05
cmet,-0.003679346947535478,-0.020612708224891946,-0.0031762616514055234,0.0008983459425517585,-0.004538776403427998
CG6432,0.0001101343349882136,-0.00045010525790976257,-9.063091150006034e-05,0.00037428636179635155,-0.00048386966810966676
CG6441,-2.4738527281786616e-05,-0.00030399848207659364,-0.0006626436529216771,0.0002091895283038855,8.272101220199728e-05
Sema1b,0.003420327169909842,-0.02783860841471266,0.017784154216765023,0.022471195108479083,-0.010336029234808428
NijA,-0.009110836389400748,-0.04538438051378237,-0.0052343155703720645,0.04490194203255779,-0.01180428988540224
CG6481,8.606237366019525e-05,6.328170952034132e-05,-0.00010592588784920434,0.0007179064469501965,-0.0004503541740233408
Hsp70Bc,0.11001646509792969,-0.002442587184780888,-0.003946837146518476,-0.0027005388049922115,0.01881431135967383
h,0.017756584243545034,0.06828746961030296,-0.014126695076323638,0.02368084062198938,0.0028330798926815832
Cp15,9.355931193836026e-05,-0.0004894091832809706,7.162697057307125e-05,0.00018023143314596242,-0.00012653523188033115
CG6527,9.90958564821718e-05,0.00013259110772110896,-0.0004944279253771462,-0.00015604567618512943,-0.0007656822494444018
mthl4,-0.004306947264909802,0.01718416603411675,0.021969160868532348,0.015929381006885027,-0.0015070994982875326
CG6553,-7.910426047469793e-05,-0.0014167165260297971,-0.0017202059935692898,-0.022542168984419405,0.02704330851408474
glec,-3.7270530436908475e-05,-0.017725745605868093,0.014373701463242442,0.012181742091293283,0.002234813134547311
CG6661,4.162042732154217e-05,2.8420220069164415e-05,-0.00017067931468720847,0.00016625319065694796,-0.0017920295932004277
Cp1,-0.020880533709780866,-0.03556747319509882,0.001385148472791947,-0.010262723066812973,-0.020783237729792292
NtR,-0.009657129249983156,-0.0361970902442677,-0.003276156312951498,-0.050470854974137086,-0.0065385319175876805
CG6733,0.00019497261416838094,-0.001540439223456245,-9.633412092733835e-05,0.0004824873607872494,-0.007008082028428516
Vha16-5,4.13788415555894e-05,0.0003939183240567795,-0.0005895909522623489,0.00037781180076568085,2.030311988758348e-05
CG6761,-0.00024316362840302196,-0.0008217138747629902,-0.00014303378863104473,-0.00012017172186858796,-0.00039340244044152537
CG6770,0.021695396490687816,0.01991211738754398,-0.005249365651291137,-0.0031443968221062145,0.0037081429096481413
CG6790,6.713039538729173e-05,-7.38211536973034e-05,-0.00015086200455423105,0.00038304088385434016,-0.000579975705039336
Mf,0.0003533030414412665,-0.0007339820848921883,-0.0022156429306006815,-0.007821232190630294,-0.0033716177609198006
foi,-0.004705268796712042,-0.03436661450935551,0.010845374860532398,0.021684251104850352,0.003343031087883728
Lsp1gamma,0.00041444114078686956,-0.0001890991698602082,-0.003424085911673185,-0.0008001210579864361,-0.006578263795064542
ovo,-0.0010693790199011559,-0.0027052899342039074,-0.00046558504116393144,0.002054067222350884,-0.0011319373602435272
rhea,0.0002629319741424494,-0.0332442603954185,0.015375772513886783,-0.017512803550407772,-0.008005861337330127
Cat,0.058633690829986054,0.11906941610750182,-0.0061727836300182635,0.012499382025916298,-0.0065386873256399036
CG6891,-0.005097571907472662,-0.05470729234508518,0.021298523338933284,-0.015696956872267336,-0.01044794687622704
CAH2,0.00038600511240063196,-0.001495594897210216,-0.0005433829630636185,0.0004153735639636708,0.09150015570680334
CG6910,0.0003136827850232318,0.002195307722351815,-0.004738925317127302,0.004664234950140914,-0.010449455975226143
l(3)neo38,0.00046194490445353674,0.0006941519663731502,-0.0030572113332548835,0.0017064329357564182,-0.0067937461075455495
fat-spondin,-0.0009167881413094791,-0.003884656650450459,-0.007058752413956811,0.006814018880952322,-0.0034789279179663337
CG6959,0.0002923666844546957,-0.008709521104624175,-0.0025740339810773377,0.004017291268195402,-0.00330304310957117
Dnali1,0.00012760240417981732,-0.00012349980901614136,-0.0002932972878701506,0.001331055535721021,-0.001245116007694979
Myo28B1,0.001607004267897492,-0.010015213821642787,0.022684199521970008,0.005971211719905482,-0.004372722549321041
CG6980,4.233787198285101e-06,0.0001888109827401786,0.00013437006901439476,6.933327456651919e-05,-7.292511115339215e-05
CG6983,-0.004731781424775782,-0.021965383918671904,-0.0039171995671401965,0.010454322649170927,-0.002035980601723898
Hml,0.02578484215213245,-0.09121186158667206,-0.008131004457688714,-0.041026440034132236,0.0012663810080322435
Rab3-GAP,-0.0019418301350064414,-0.006177184227765954,-0.003200063707076971,0.006040839668605991,0.03044423586058718
Ntl,-8.421536062344161e-05,-0.0007558641632423024,-0.00014054557691669625,0.00038381971980569696,-0.0001197397294715245
bnb,-0.0004634750519938102,-0.0014706926376915784,-0.00010962427555036411,0.0013884369011856051,-0.0010966771862950377
CG7099,3.4558421856475395e-05,-0.004556913588240039,-0.002335780290803666,0.008186345401312252,0.0003889121653609572
lectin-28C,-0.0021519948248624383,-0.014769863605620924,-0.0047499457977810446,0.0004963221028008323,0.03407557265531019
up,-0.00044976713207295745,-0.0003685166684313422,-0.002545970805520673,-0.006031118065554455,-0.017278947262920917
LanB1,-0.01950120348015461,-0.07285930586511151,-0.009251134514935129,-0.010237826611220654,-0.010693123534417637
CG7142,-0.0010536403549269268,-0.00738098883745973,-0.0032925023777079783,0.00746026530971712,0.011853016164994757
Sirup,-0.0024534690039813723,-0.017371168482067198,0.028973902128645316,0.0028646584588131823,-0.0032565490565172766
CG7335,0.00011999728933640802,-0.0004063123586787198,-0.0002322730824549982,0.007417018813043437,-0.0007286935210479942
CG7362,-9.003386829915358e-05,-0.0003655041040407808,-0.0002523490132931678,0.0003720473930026341,-9.822839811863942e-05
CG7366,9.700110280232873e-05,-0.00022749092857617548,-0.0001392124037770064,-0.00010164866839367057,-0.0005512664667201667
CG7387,-0.00010282853866031328,-0.00021242493225631412,-0.00017289724377161212,0.00044016995721116327,-0.0006850896824968813
mub,0.06948814884800869,0.13717419563244382,-0.004086497621208013,0.019040618305104652,-0.008942353310210592
Myo31DF,-0.0023784628508923063,-0.04207648579460688,0.007339642277255885,0.04683350339931288,-0.006154579776699501
PGRP-SD,0.00010999786802861506,-0.003563192179505958,-0.007060324520486135,0.00874689094248507,0.0009831681301577903
CG7497,0.0021394574091061335,-0.006349133064968653,-0.00831727332624496,0.002939757448350551,-0.0037076212777431496
Con,-0.0002305579954202447,-0.00037026880808187695,0.00012627382794169986,0.000340804035337268,-0.0035570704637648397
chrb,-0.007244385705804987,-0.022291858338835433,-0.0007848133777395347,-0.07252539317118192,-0.009488957480403211
GluClalpha,0.00011949780314071193,-0.0001103912272580473,-0.0004136750071328698,0.00043427452250247814,-0.0034257490108290664
CalpA,0.00310636061140903,0.09237793896547486,0.01738459482419402,0.018664613761895998,-0.005848429297759471
scyl,0.013598272299971362,-0.06489004015944051,-0.007327943298985819,0.02055409382673626,-0.01615328600560523
Meltrin,0.000750152999178177,0.08192056378751203,0.008681986737494962,0.004615168284244468,-0.005522056777241016
Cpr78Cc,6.39628300583279e-05,9.762779346879526e-05,-0.0004962292381791458,0.00010603572215590786,-5.760617130194384e-05
hmw,4.796261523005708e-05,0.00021658978225484233,-0.0007342330214344426,0.00020483060656824656,-0.00083880120148232
pasi1,0.0007567878308571984,-0.005463352297886762,-0.017340607364000393,0.010590060488362283,-0.0011788319734262012
Appl,-0.00020096706233968452,0.00020057891219076008,-0.00021333172170852008,0.00045763442418610806,-0.005072905183355132
CG7742,4.414884567488103e-05,0.00021101929818885374,-0.00012909345682857087,-1.4659664824034318e-05,-0.0014969839824175665
iotaTry,-4.2973782168932965e-05,0.0005582565133275519,-0.00011715067534544881,-2.2956658275044295e-05,-0.0013607875456386135
CG7763,0.0003808450235169912,-0.004745532882518316,-0.012743830645061164,0.004582553316305746,0.003668127039845154
CG7768,4.9353463937052315e-05,0.0005838292041050385,-0.0006519391282464295,0.0003912386816404395,-0.0007094497930329568
Prip,0.020259496540463242,-0.127928629742838,0.006725697433241448,-0.01645957682988098,0.003015962637109826
CG7778,0.00039276432929342703,-0.010001703672033783,-0.0055155333081815874,-0.0021114465867792267,-0.002859767792029991
Zip99C,-0.007699556858963643,-0.022851888474101207,-0.005572781770788591,0.02814332595692761,-0.0040695429330689205
CAH1,0.0005069787347232175,-0.0007647431248787371,-0.0010253351545388616,0.0007354807429614267,-0.0007043472200741149
CG7848,-4.5233229354923534e-05,-4.6582261949867236e-05,-0.0002412780808927317,0.00038434988497843925,-0.001524764084811351
CG7860,-0.0035434803802591244,-0.007842800671566107,-0.002545912615946072,0.016573194854673172,0.011251189779547088
Mur18B,-0.0001640945278206186,-0.0018832906703176802,-0.0011467569915376886,0.0004935614850229335,-0.0009665669800526137
CG7886,-4.5010072753998577e-05,-0.00043286092862229963,-0.00026170046386251303,-0.0007148809600355412,-0.002018312978571116
nmo,-0.0018706665214205233,-0.02342955404673463,-0.003939327572823684,0.02828885852345383,-3.581679439259111e-05
CG7916,9.323273609453749e-05,0.00036969293649837453,-0.001598837315244294,0.0006983193214202699,-0.00010729969994593856
fan,-7.987848027636017e-05,-0.0001747329029005205,-0.0006333858495506421,0.0005629189000589667,-0.0005117252088650159
CG7953,3.1638689210995124e-05,0.0004750733437333561,-0.0005315362686972353,7.50771571166804e-05,-0.0016525785116014104
tna,0.04815898146100725,-0.02162181174798689,-0.01421906980356135,0.0016829167736189103,0.05040189659322151
CG7990,-0.0002634158579953337,-0.0013382830926222493,-0.00025906932164626893,0.0002710200766459364,-0.0014119478165364131
eIF4E3,1.725656037533272e-05,0.000627132770053334,-0.000621207219653064,-2.029159494869083e-05,-0.0014900827738696131
Cys,-0.006632542216796045,0.017177018348663003,-0.0017348665139150419,-0.027820672311400122,-0.0013986874544612007
CG8066,0.003501835904498313,-0.02097355154337572,0.004726162785051757,0.02127358939493589,-0.005803010275284346
Hex-C,2.311202321115859e-05,0.0001558391893849394,-0.00020274696627931127,0.0010578218633879087,-0.0015456198821209109
Picot,-0.0031236074967900774,-0.013115264824037002,0.01730481503215307,0.00906149301931443,-0.0027299460242192685
CG8136,-0.00039699261550514277,-0.0011543672458941483,-0.0008842276474528454,0.0010260268810791714,-0.0008409960584369471
CG8157,-0.009027695641885205,0.0018392367557259763,-0.005177461420067735,-0.006411618507709309,-0.007236177181591118
Khc-73,0.00046506039135066763,-0.01916130411530277,-0.010391718014032388,-0.035552529285681,-0.006944645462460419
PPO2,0.00012257317667854225,-0.0030613458171836042,0.011913127557351914,0.007417941150862011,0.10957170062377962
Ance-4,-0.0030696994844219053,-0.015459355950332791,-0.001261182397021632,0.006702688921450431,0.058031086012520855
fus,-0.0002202952775193114,-0.0012159826592569366,0.0016061498825799634,0.001486349031620659,-0.0013616572251778382
Buffy,0.00013808950870753021,-0.00033166657126819935,-0.0012468436356844438,0.0003053264951623434,-0.0008681952853676806
Pgi,-0.0004586500276139765,-0.02226680441882782,-0.0075883969807509916,-0.03675464643664711,-0.00827995601786232
eIF4E5,-0.00013569184704655362,-4.9759528784623336e-05,-0.00016707736009494194,0.0001337813309389491,-0.0014045065955445304
CG8312,0.0028006134782482825,0.09482756752387059,0.005926559266043741,0.009474126327186617,-0.0065461950332629006
Lst,0.06675122229693922,-0.034365922546355156,0.005984890310702556,0.026671895818218376,-0.0025179060494523644
E(spl)mgamma-HLH,-0.0014947888430171803,-0.004666359977719628,-0.00025335895318403764,0.011662451301606891,6.498381537985926e-05
E(spl)malpha-BFM,-0.0013356875383917978,-0.0064762193604058094,-0.0004126997606694043,0.004721582239939331,-0.00041335122567567764
sfl,0.0012207838484233138,-0.009025371331065702,-0.004587760939779621,0.009175589247744807,-0.0033880738151050634
Cyp6w1,-0.001905421524152253,-0.010622995484822876,-0.0012959589288385606,-0.08341941948450536,-0.022266166526288066
E(spl)m3-HLH,-0.001834136947675199,-0.006921227037351637,-0.0010491198108198352,-0.1343132972164153,0.003900188226857674
E(spl)m6-BFM,-9.958156090390818e-08,1.3662696722425806e-05,2.4186300562730167e-06,-0.0004467052023655336,-0.001932332631081935
VGAT,-0.0001734371617469271,-0.0008462758270779267,-0.00011270444093732219,0.0008093191194759001,-0.003172245385042081
axed,0.003977046184998639,-0.014134700058305014,0.008063232218564064,0.007770318132123674,-0.004687331341758136
CG8407,-0.00011993346368241781,-0.0004284016916977425,-0.00060090665418388,4.7762955886675106e-05,-0.00098387451342243
Cam,0.012112403549012584,0.012649099851576221,0.015098498003619095,0.04502983273721762,-0.00372901474199704
Rhp,-0.0024322986890516997,-0.02142312061840771,0.00531539687214915,0.015725422978604985,-0.002200327153325967
CG8501,-0.0004784402138632125,-0.005948811042016348,0.002513166740479497,-0.014895483220633872,-0.015430860445864053
NK7.1,-0.008793656016751856,-0.03657547796279926,0.007801213210227415,0.04550367966659037,-0.0036678091067107953
Rac2,0.01576175972685383,-0.010004024611925113,0.02289819447709324,0.010614669887026548,-0.010850376625188686
CG8564,6.942638019328127e-05,-0.0003581027796057666,-0.0003963586968685866,0.00026488810861201875,-0.0008117508942229508
Ih,-0.0028744885774342277,-0.012595818614915181,-0.0027505322931975734,0.01225827574282176,-0.006193605437464577
stil,3.554455514686252e-05,6.181821035996442e-05,-0.00010393531842383679,6.514681628370429e-05,-3.4035885296492624e-05
CG8620,-0.031783559025626476,0.061778152364056864,0.010682109513423714,0.008632985929645287,0.004917260707618689
nrv3,-0.00010961629796865945,-0.0018233209678277511,-0.0047225717094451876,0.003415623547113309,0.020280997294064233
Mal-A3,-6.55215822011239e-05,0.0005614349157131044,4.7231289651316416e-05,-5.1903861273147366e-05,1.557159623225211e-05
Oat,-0.00559358863614277,-0.030556387065205085,-0.008961002870468164,0.015594427909131835,-0.011308922454564
wun2,0.0034285181498303944,-0.015188144855536927,-0.012389130794103595,0.017997584434655784,-0.006079686143464201
Ance,0.005418417433795045,0.07904697414167311,-0.000437118556065726,0.017867513809181997,0.0008248462713448174
CG8838,-0.0002383754935302028,-0.001028074917882041,-0.0002740009201391755,0.0005317589736106888,-4.753790936178576e-05
Thor,-0.014492792169121582,-0.06273262340327071,-0.0003938582500871139,-0.047531848205966884,-0.004060091423053875
CG8851,0.0002335437718616058,-0.00043740005103423083,-0.0006976811140089681,0.000583813372969989,-0.00014990535753031946
Gapdh2,-0.02552849486501882,0.03069847288528517,0.012080393672740459,-0.014618611162939532,-0.007687790908591807
GstS1,0.003481660418864006,-0.021156313105281998,-0.0016954644796538928,0.0032118414642941166,0.0010120871834287742
NimC1,-0.0032642451260456395,-0.019744686498354314,-0.008888455958104191,0.0178661883644008,-0.009067804240873879
CG8958,3.822134940807077e-05,0.0003161927042310037,-0.0007466824060316976,-0.00012523346036341285,-0.0007035163411576758
exu,-0.0018533476236634197,-0.010025868575091764,-0.0053948718189389885,0.0042577711885704835,0.003935974864314832
CG8997,4.67225155954805e-05,0.0003091387769515303,-0.00012467354090486384,0.0006320173063294472,-0.0012791376628773763
Drip,0.002702438620701737,-0.007592339459782709,-0.016054824431971745,0.0052380416860550874,-0.003600397524761205
CG9030,4.8164515167462964e-05,0.0003462906265557337,-0.0008418046233031422,-0.00011564090671413561,-0.00011558491102850671
Lsd-2,0.03714433756737973,-0.02893336904117617,-0.004347408718855465,-0.06750191579450997,0.022813446346506675
Ucp4C,0.00011354840723428124,-0.0003437917139805992,-0.00027576784456485897,0.0002340568571594997,-7.112972777591389e-05
Gal,0.00026522000290488584,0.0009458314155026583,-0.0024169696423748843,0.005579546845124858,-0.008927964173911373
RSG7,-2.48956156359873e-05,0.00024001920840424664,-6.669721577843641e-05,0.0007952801070234072,-0.003823727254080224
CG9119,0.00020935693529177855,-0.0020364585496311332,-0.000415279362898749,0.0035311248410806535,0.13813337521700544
LysX,-0.001708885950979208,0.003239156361422327,-0.0014265426215777323,0.004035680261127724,-0.001110567598472112
tfc,-0.0008128694342992322,-0.0014860612096772362,-0.0002595126503464132,0.0006176595321791594,-0.00031889189980330627
FucTD,6.824536764402569e-05,0.0001224025950598924,-0.0003538044780638849,0.00011352583505355733,-4.065759978116258e-05
Ptp61F,-0.0013597757450425272,-0.02476402710397076,0.007970063270516586,0.030075457997448284,-0.007206468642185795
PCNA,-0.007845967134801669,-0.035944894303969584,0.017577859701134606,-0.023193462215244303,0.0034567789743429047
Scamp,-0.021963242680599678,0.009018243407159211,0.009930394358481096,0.06231306980930351,-0.013472378932565905
sm,-0.0008041689918796154,-0.003970364602900634,-0.00356281396215755,0.002861895365072381,0.008794070548272023
CG9254,2.2866419768970686e-05,0.0003642390078439121,-0.0004357832143275665,0.00011828755815092371,-0.00140813003578933
CG9279,-0.00016284317503486225,-0.002201281701815188,-0.000691612151275637,0.00520015449133409,-0.0025402534599560872
Glt,0.02009698154040651,0.014213614826787414,-0.006203317015203198,-0.05640214253137062,0.00044906148945294167
CG9308,8.288229789957747e-05,-0.00033976467648450973,-0.000577689108101623,0.00035726428921354606,-0.00013185774149538298
CG9314,5.5497573105007184e-05,0.00014647286983603887,-0.000887038779849757,8.391337937233047e-05,-0.0004288302544947215
CG9328,-0.006746402651778344,0.04882272542966273,0.007937230591047714,-0.02805440161774422,-0.012933243990317474
CG9338,0.0009924275111809215,-0.00458376135851334,-0.0021867161859458104,0.0032997295676750332,-0.005835753436934413
Adgf-C,-4.9523623157954e-05,0.0002590582963972362,-3.6731577833141115e-05,-0.00020059606813403185,-0.00032697912761581063
CG9360,-0.001668919283648913,-0.010252873694154757,0.00995040552480211,-0.051421364405707354,-0.003987800620840267
GstZ2,-0.0002341461838606396,0.00045262195908405317,-0.0002411626861651273,-0.0005774768816349647,-0.005296171596204713
Treh,-0.0025909036478510227,-0.028430596155627437,-0.0036459429467595728,0.007956734440056788,-0.007920341725404439
CG9391,-0.001258776314312697,-0.022237653425422273,0.006877872047681034,0.015554122442807806,-0.009154074080938782
ktub,0.00012937167528709903,-0.0005696813128947035,-7.231440288409279e-05,0.0003601846516678645,-0.002618257381927747
CG9458,4.807490687242469e-05,0.0002449627322310075,-0.0009163719515994588,0.0004060627107227323,-0.0006411026343483518
MtnA,-0.013680748309821739,0.08318214463497843,0.021226733929407434,0.022080881880543978,-0.0017273496062013445
Tsp29Fb,-8.89848906223949e-05,0.00033888696820819195,-0.0006915868125004596,7.83929600167309e-05,-0.00025547468856451926
chic,0.0073050601781579185,0.003685341800129223,0.007704268740880811,0.012595428760266767,-0.006258762698746021
eya,-0.0011579837033677163,-0.002246557149502738,-0.00031623167920890227,0.0005552469777077472,7.69771978501639e-05
Rab35,-0.005157816101039265,-0.05608398264911712,-0.010047371725706501,-0.028332596996889788,0.0005231947748650613
if,-0.0005781268531557017,-0.000905335826414671,0.09156856489265072,0.0007673963473507292,-0.001438812135732432
CG9628,0.0016251311465800239,-0.00240563323295072,-0.005184695142883478,0.0010148215614785162,-0.0015520599489788755
Dop1R1,-0.0005350764213424123,-0.0015076774123142236,-3.2446434181431884e-05,0.0011060695485105817,-0.0028227363873978076
CG9682,-0.00024412778174663006,2.4931476170238235e-05,-1.3525486647898564e-05,0.0002534462653164823,-0.0008557204017389611
CG9691,0.0014382262407248551,-0.0029593350056875785,-0.0066899853734255455,0.0023115653234044523,-0.001190070657995657
CG9692,5.0311519699378834e-05,0.00010539970717993034,-0.00022339645689123874,0.0015157158374197294,-0.0003839778521755111
Nrt,0.04352572791527287,-0.035899506518621685,0.0028882705510455617,0.07532719745281789,-0.007404133982873006
CG9733,-0.0031538326888955236,-0.007947549646710603,-0.0012955598636992848,0.010670000050485694,-0.001634673245297507
glob1,3.1234383713246825e-05,-0.016183999710806626,-0.009513941800053315,0.01213717821128548,-0.005167542137680102
fz2,-0.0008401684000574485,-0.010557810566253456,-0.0028572183858154797,0.01170560887203275,-0.0014504472924824782
AdoR,0.002133039035673976,-0.004125234628891412,-0.002844450266221868,0.0021073019200055555,-0.0026917517061989045
GILT1,-0.004484848076473633,-0.027961351687033804,0.006253612565092049,-0.017146065300585357,-0.0007804177539648599
CG9801,0.0016340970794662037,-0.006229890575482491,-0.011978160918490799,0.003010663086227399,-0.0032059567889170786
sona,-0.0016683313355889994,0.0021118933931840002,-0.0024580628308426633,0.003880011620509045,-0.0018620622202673532
para,-0.00040025110734597967,-0.0011864356008827585,-0.0015732867542737805,0.003154048475113526,-0.0042438254684137216
Had1,-0.00026605555458471616,-0.0014622958940908636,-0.0007416264754865953,0.00015218346959281382,-0.003512042420186808
CG9932,0.02507245778342642,0.011579912685359366,0.011151423231732027,-0.00747763616686841,-0.013746241769057026
Ppa,-0.004025240526140817,-0.015892898099916942,-0.004768431858081018,9.108271175171592e-05,0.008241924003581782
Lectin-galC1,-0.00018565419586226791,0.00011991710732135959,-0.0017662441036365658,0.0003232866841534969,-0.0006885512636265613
hpRNA:CR18854,-0.0018626547188186572,-0.013206154303243858,-0.004714613047615415,0.009921716510463406,-0.002344529754528687
lncRNA:CR30009,0.001092987161172822,-0.0011898683901316416,-0.0005658592242200896,0.00043710766621017053,-0.0009638303454216584
snRNA:U1:95Cc,-2.2757597046271352e-05,0.0001193135028625415,-1.5053572486584424e-05,0.00020306174938813272,-0.0011520774319542853
lncRNA:noe,-0.0005449768798028678,-0.0009129347674235986,-0.0005998671724552897,-3.331133384410916e-05,-0.00586003921212318
lncRNA:roX1,0.017551973191579723,-0.005962763802143348,0.02250764065175764,-0.025927625994313096,-0.0011732438900379154
snoRNA:U3:54Ab,0.00017109884196180313,-0.0005225770185192753,-0.0003484057016022928,0.0004184983502623131,-0.0020893403162546183
lncRNA:CR33987,-4.572570169840391e-06,8.784374162084855e-05,1.824627726080104e-05,0.00020701550195844582,-4.1139254403492356e-06
lncRNA:CR34335,0.008901033621214601,0.0262559286743085,0.00512930952434451,0.004770127731307744,-0.012003763256553607
